param,w1,w1_mean,ci_low,ci_high
P1,-0.7443078080019054,-0.7443702374356672,-0.7563300064496149,-0.7300634024499736
P2,-0.5471416492044788,-0.5468390799909395,-0.5626803047616886,-0.5319197331410921
P3,-0.005647950678113306,-0.005651924789631689,-0.0065503683542332235,-0.0048269859719571135
P4,-0.007085944757046793,-0.007055502688244866,-0.008032289625374873,-0.0059715018574455535
P5,0.009442248015723947,0.009444502155147826,0.008517184995788235,0.010410804414032977
P6,0.06038307321934101,0.060420411405534315,0.05858139037164143,0.06217804999224712
P7,-0.26060960682384404,-0.2606774434831221,-0.26560333459882146,-0.25597319682563313
P8,-0.27295766327816295,-0.27304867507688974,-0.27798097353455814,-0.26811003025701124
P9,-0.011850200977607951,-0.011801163442596904,-0.01826324328999703,-0.0059526005703221955
P10,0.01615056469206078,0.01607603164251987,0.008649852282428313,0.02437794214541511
