eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,1.5103772947634986,1.509039542114191,1.4275372797993087,1.5902876247395057
2,0.1639882311205845,0.16436738549036567,0.14527773886083278,0.18461177304816406
3,0.05529473045590018,0.05519850132140359,0.04998267300796552,0.061019804321370046
4,0.03427949664712112,0.034011753471822524,0.031002166570451347,0.03728903260698014
5,0.013103699183576956,0.013021242401732058,0.011488582014247687,0.014562377325395106
6,0.0005991959360884419,0.0006490044645772618,0.0004298924256205442,0.0009629795990139584
7,0.0004421024568479161,0.0004385502134256687,0.00029995963249111637,0.0006163467415856968
8,0.00034685534523317584,0.00031356279579115853,0.0002270173153833045,0.0004049331209317322
9,0.00018806048268681861,0.00018053142497751303,0.00012999625387670886,0.00025115707657311195
10,0.0001213781570170422,0.00011095387515097192,7.133220046525319e-05,0.00013687548751549882
