param,w1,w1_mean,ci_low,ci_high
P1,-0.8013771742891223,-0.8011482010885613,-0.8179648298899125,-0.7836837589348508
P2,-0.09015725975338855,-0.08969882250143793,-0.12039455934733845,-0.06054523931488499
P3,-0.0034777516168621667,-0.003399316976801349,-0.011486591938140972,0.004631485669992146
P4,-0.0136122290787935,-0.01364733717477857,-0.016028418173044914,-0.011386151524429934
P5,0.008617306393560968,0.00860893442135132,0.005687483379261205,0.011536903576588499
P6,0.053779965989861095,0.05383404604189889,0.05018738715814708,0.05794100750525094
P7,-0.42600526067237054,-0.4258259746931474,-0.4390909543869223,-0.4119159638548705
P8,-0.3937166197792467,-0.39365369729019595,-0.40648742899507007,-0.38027404580339996
P9,-0.072744536738603,-0.07267727779072711,-0.09458682695633144,-0.05211246806965138
P10,0.06868286800756637,0.06869795762113509,0.05126398341996245,0.08755476149058447
