param,sensitivity,boot_mean,ci_low,ci_high
P1,0.3519778541236666,0.35220209474691216,0.34332483003994807,0.3616551489754305
P2,0.5246091347897224,0.5243940049514034,0.5134090827077996,0.5346857248137583
P3,0.045845142123382164,0.04580694443179742,0.04208469579842277,0.0500856810367115
P4,8.742487470619386e-05,8.785768286472302e-05,6.837726887098351e-05,0.00010957206296066435
P5,9.684857645908745e-05,9.692045989688479e-05,8.09312840464971e-05,0.0001167037421497685
P6,0.00015010374124320994,0.00015031761445364334,0.00011952686453516918,0.00018398838877674314
P7,0.0008250226817789302,0.0008255215387964104,0.0007135951891774389,0.0009487857835493804
P8,0.0007563462038228868,0.0007567979469249355,0.0006572118399272379,0.0008682490459844987
P9,0.04161150000281311,0.04163593314227009,0.03738636904286806,0.04648358829398528
P10,0.034040622882405364,0.034043607484680743,0.03046748347708314,0.03810862720892857
