param,w1,w1_mean,ci_low,ci_high
P1,-0.6676319729750814,-0.6672890598465472,-0.6832268651888705,-0.651217769674819
P2,-0.5371359300857822,-0.5374249779504737,-0.5628668952847284,-0.5093981690625248
P3,-0.04703616638341585,-0.04696275982290857,-0.052331970265285556,-0.041691903606613435
P4,-0.0026622365811235222,-0.002660876373849353,-0.003315594928810457,-0.001959632621962342
P5,0.012081808030735483,0.012109523140163676,0.011277863134463207,0.01297081656104356
P6,0.030831583303800588,0.030844604342348158,0.029207795705765996,0.032593085672399096
P7,-0.24441431714607265,-0.24456161394873174,-0.25377388457960703,-0.23531504614553372
P8,-0.2182674266762551,-0.21836579143917523,-0.22647621907285073,-0.2102891726111013
P9,0.290705652537027,0.2902560297027762,0.267288765231427,0.311299493520819
P10,-0.2656081546479225,-0.2651907164430085,-0.28422356518628766,-0.2441508961432772
