eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,11.555559265106671,11.563723477860854,11.308998695031718,11.81789784108373
2,3.1603706616951426,3.1538394242858723,2.8506385966246217,3.4706484631509977
3,0.9880825691771341,0.9888513460468371,0.8929643966335059,1.0891827550642748
4,0.2949959585533917,0.2942082065500979,0.26680508633142974,0.322692483666648
5,0.04249370286861778,0.0423366271596262,0.036029401501193194,0.04807985385516947
6,0.004191258520754536,0.004350351975561986,0.0033990461529975033,0.006023021281987804
7,0.003296447281136057,0.003222682820472248,0.0025320538778310494,0.003912505477087216
8,0.0016807879203021535,0.0016495560034203768,0.0013204206974148749,0.0020007670371342003
9,0.0012452723812274534,0.0012068366020645761,0.0010170471102830404,0.0013912790384050671
10,0.0005452992110759249,0.0005319706776283557,0.0004160250208908096,0.0006768961206771515
