param,sensitivity,boot_mean,ci_low,ci_high
P1,0.32390325415727655,0.32428623592809414,0.29538203604126967,0.3545803595176412
P2,0.56984277612398,0.569355450298316,0.5361015952068595,0.6012158537840634
P3,0.013820802673074754,0.013808266411742749,0.01226137319499392,0.015592667853451663
P4,0.00017046542331934864,0.00017141972982172925,0.00012320488578303622,0.00023369102891912736
P5,0.00022718271129764376,0.00022974962217939024,0.0001640292666530018,0.00030993426687500744
P6,0.0004803625119197448,0.00048245153311537585,0.00039594156607523917,0.0005738727241835322
P7,0.017454598931792478,0.01752160185283469,0.015373148634901355,0.019945439103617
P8,0.013189752613723833,0.013236508840871583,0.01160479501365287,0.015186581779000168
P9,0.034193924639755076,0.03419244297916121,0.031177728419495378,0.03734738037085936
P10,0.026716880213860112,0.026715872803863335,0.02438038421965736,0.029264562158184026
