param,sensitivity,boot_mean,ci_low,ci_high
P1,0.3780419637939811,0.37794111619807097,0.3595422239166319,0.39678363864157645
P2,0.2999232812133799,0.3002114468551327,0.2784263852594416,0.3220620140214671
P3,0.006109432149812615,0.006108772258345335,0.0053940352666886435,0.0069335031548655975
P4,8.236988268876106e-05,8.243347293987e-05,7.141066522341964e-05,9.376958560913185e-05
P5,0.00023980069156437158,0.00024148312123389358,0.0002065681133338723,0.00028559681590630486
P6,0.0011353294149567014,0.0011362550739101153,0.001041051400726834,0.0012392281468672785
P7,0.05693770250757695,0.0570252778263732,0.05313214034202639,0.061342955044827174
P8,0.045280054930158666,0.04533946318651925,0.04217130393089682,0.04862326171469922
P9,0.1163076467298603,0.11612799338823428,0.10555742776231279,0.1258965650652437
P10,0.09594241868602067,0.09578575861924082,0.08710793499719661,0.10375024029306411
