param,sensitivity,boot_mean,ci_low,ci_high
P1,0.3933486335101336,0.39328326002471725,0.3706233427713476,0.41557779836057784
P2,0.36132574699545555,0.3613829932871547,0.3352365060331317,0.3857574368920775
P3,0.004986607488706782,0.004987608404948466,0.004330033851283897,0.0057800310651865945
P4,9.613125796285009e-05,9.637105509670582e-05,7.926292389173715e-05,0.00011528391479388333
P5,0.00023184848024318763,0.00023362021497761663,0.00019456172681032186,0.00028421471404868566
P6,0.0011289290783358652,0.0011296620250908639,0.0010308102032684937,0.0012324093863489653
P7,0.06126833325076599,0.0613595614919617,0.057045504422739174,0.06610843777529386
P8,0.04878776641926579,0.0488459464577702,0.045458732384781056,0.052570619208463176
P9,0.07102932913179551,0.0709502214574227,0.06444676719809206,0.07730190976670438
P10,0.0577966743873349,0.05773075558085956,0.05235911393727651,0.0629158268956413
