eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,13.577767398465111,13.589586465107809,13.176429590729523,13.981646410447917
2,2.484906324149512,2.4857408735180795,2.246228187663015,2.745293578010996
3,1.0873216996331376,1.0860168486328998,0.9963259234244851,1.174040165174376
4,0.37633337983074827,0.3751102820900925,0.34360864579542855,0.4072283428369281
5,0.03439425995827195,0.03430707160457331,0.02867648437889732,0.039826078955780164
6,0.005535185199229282,0.005660637131177275,0.0035219852935175944,0.008870981313224426
7,0.0033798803785599243,0.0033343376347842457,0.002710843426296,0.004026464579762786
8,0.0016366286505263533,0.001623571936427037,0.0013449207023226155,0.0019722731940285
9,0.0013477240662433322,0.0012983537609048883,0.0010999517685416225,0.0014705908549366826
10,0.0005654662990270378,0.0005524976849540512,0.0004108608559939735,0.0007267500876110026
