param,sensitivity,boot_mean,ci_low,ci_high
P1,0.4899456247867535,0.4900353710963724,0.46840410721918946,0.5101222336849501
P2,0.11516119275725682,0.11495545176859172,0.104261518773168,0.126081581645249
P3,0.010822062235474383,0.010824779196470404,0.009654494979551299,0.012096232026438962
P4,0.0008659069755329581,0.0008676875403540648,0.0005523139109950743,0.0013732958626722464
P5,0.0009931618027840658,0.0009981513428021307,0.0006688417123058056,0.0014646739545629657
P6,0.0036982129020383153,0.003715864720752559,0.003099566053461784,0.004440872590227963
P7,0.15082769659578943,0.1508395459482153,0.1429196245056744,0.15877534816702507
P8,0.1284942146391581,0.12856496968937245,0.12173689633148081,0.1355410088212569
P9,0.0570879731045296,0.0571044482907726,0.050853126472532394,0.0636371988230858
P10,0.04210395420068322,0.04209373040629687,0.037300203193676634,0.046910715684590674
