param,w1,w1_mean,ci_low,ci_high
P1,-0.6185008667471644,-0.6180240128903755,-0.6653680340542513,-0.5683080971473873
P2,-0.6945253377822824,-0.6939452512908214,-0.7423173536221567,-0.6422583015880974
P3,-0.051988822916618424,-0.05187117156774535,-0.05727578576473397,-0.046113608233513716
P4,-0.0008357856925493007,-0.0008355661624485524,-0.0017363894786351403,0.00010559658470409503
P5,0.009244351419942383,0.009257465973347754,0.008100678141823834,0.010406028381492072
P6,0.024534690792780894,0.024530524359035064,0.02243115448674986,0.026661428783247225
P7,-0.23137690632615499,-0.23144087204863054,-0.24297813320815476,-0.22078739019438934
P8,-0.20576891352907284,-0.20576206778179304,-0.21586698895776227,-0.19609094598138405
P9,0.14030825009264997,0.14006498790277735,0.11842146375411056,0.16009536040999886
P10,-0.12703449956568,-0.12682780470896465,-0.1443827481303934,-0.10745266364983784
