param,w1,w1_mean,ci_low,ci_high
P1,-0.6686049561385008,-0.6682226325850429,-0.692003839751415,-0.6426070463875664
P2,-0.5931368473981204,-0.5931541248869492,-0.624240638667744,-0.5595719312955169
P3,-0.038096984936459785,-0.038026823253977396,-0.042841339612065515,-0.033233523194246724
P4,-0.0022395927637648893,-0.002238590702262477,-0.002952839390246839,-0.0014490751445133156
P5,0.011354279103399059,0.011376240154105955,0.010399254743802157,0.0123335993030179
P6,0.030525158625962247,0.030530101116136625,0.028863947331573568,0.03236153559071262
P7,-0.25804348213244205,-0.25817619105133355,-0.2682016505745339,-0.24855175142809188
P8,-0.23068823447373776,-0.2307581047498778,-0.23968744827419833,-0.22239680459016475
P9,0.2077522027503706,0.20742643230243923,0.18844918163878635,0.22558728119690155
P10,-0.18887698097513184,-0.18858425618009741,-0.20454389829940878,-0.17195831450909366
