param,w1,w1_mean,ci_low,ci_high
P1,-0.3969840103781631,-0.39748876097085356,-0.41151349576484386,-0.38329456369085824
P2,0.8728780303185643,0.872489588587948,0.866286036220259,0.878727966412065
P3,0.17534746804270285,0.17522941272722725,0.1629425038933615,0.18839179069055864
P4,-0.0066509071682881345,-0.006648360949770444,-0.007773622920584256,-0.005639851748231822
P5,0.008692943848390816,0.008725523747356656,0.007206938770353823,0.010301190964312288
P6,0.029907035344479336,0.029928919886175374,0.027791513301229878,0.03217239188137498
P7,-0.14983210083714782,-0.1500160405689214,-0.15716906080454784,-0.14423417501924096
P8,-0.13913926783682073,-0.13930337228363485,-0.14629752656417647,-0.13320349404663706
P9,0.06244522433427398,0.06251954257371665,0.04924217064678612,0.07464759016052742
P10,-0.0549351636264195,-0.05497892962896945,-0.06506111928166597,-0.04402679345603979
