param,w1,w1_mean,ci_low,ci_high
P1,0.48410670035066267,0.48428330351465126,0.4734264481492157,0.4945902480351491
P2,-0.8455488283962117,-0.8453626219002802,-0.8510918489621363,-0.8391474308003978
P3,-0.18816286446758426,-0.18812925772534494,-0.19832732623733457,-0.17778482117200545
P4,-0.0003763013967625344,-0.00038981823800893293,-0.001018382124269594,0.00024307609001301028
P5,0.0005754609405499169,0.0005875975697891668,-6.43052164936682e-05,0.0012279697798729657
P6,0.001624381309000211,0.0016462104268618496,0.0007747809882336936,0.002516296784329414
P7,-0.0432070428944222,-0.04318433638251346,-0.04697482267844915,-0.039587798136008344
P8,-0.032827532152578956,-0.032812484164133085,-0.03635396758801903,-0.029404942836106816
P9,0.08249750962211563,0.08263708112957172,0.07301760686995956,0.0929866966648659
P10,-0.07435840247953268,-0.07449081296126131,-0.08400447580761135,-0.0658167234262698
