eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,1.2786234011851663,1.2794269789539106,1.175302402968699,1.3881763183929814
2,0.2004279051349806,0.20114099073355926,0.17883568288870624,0.22676785132648103
3,0.06291867012628274,0.06271562705751316,0.0535585684272105,0.07228290201714542
4,0.02512147353431392,0.02503300711807445,0.022521000546455835,0.027789070078252386
5,0.01822920073853023,0.01810035752748931,0.016417916474308066,0.019710941264536035
6,0.0014304844137459879,0.0014999848893317794,0.0009219888802793636,0.00221450720367327
7,0.0007606522310842873,0.0007532728602884319,0.0004690739110046261,0.0011201024343971073
8,0.00044487274822204304,0.00042513742913337794,0.0002605934276511455,0.0006266745013331524
9,0.0002749468108352727,0.0002575840536737406,0.00016779691050718764,0.0003763976921795334
10,0.0001674971915162869,0.00015361474330937658,0.00010690399580132297,0.0001908734999431195
