param,w1,w1_mean,ci_low,ci_high
P1,-0.25289017347368403,-0.25617374641547985,-0.3721634396488884,-0.15934208562417948
P2,-0.9532419202363474,-0.9502926947422533,-0.9763518690621625,-0.9065568040474613
P3,-0.10677934627947701,-0.10653524919763646,-0.11541965934961879,-0.09788006185337715
P4,0.002906106018433934,0.0028964783423395834,0.001917097968714121,0.003947969156607113
P5,0.0024788001230328584,0.0024947840012791776,0.0009731481786130383,0.003952479784430315
P6,0.0028456231714883325,0.00291618020643727,0.0002991835285759739,0.005610853101578834
P7,-0.09397105780176811,-0.0945005634304356,-0.11274895058794657,-0.0775544658915244
P8,-0.08142507412617025,-0.08182060175293095,-0.09810359343395464,-0.06681205619166228
P9,0.015872998677420515,0.016710951379564232,-0.011379399833278004,0.04923496073352168
P10,-0.015470323570458305,-0.01623482115737364,-0.04513616321460788,0.008854962198300306
