param,sensitivity,boot_mean,ci_low,ci_high
P1,0.23268273974982426,0.23293874689265087,0.22434475094269563,0.24140540114754813
P2,0.6443632019834555,0.6440982972173717,0.6325154682206108,0.6552014753266272
P3,0.054997335397199025,0.054957421750907294,0.0505118141207448,0.059684875936016825
P4,0.00011137292906770522,0.00011201390948451233,8.158911818174444e-05,0.0001504204559010216
P5,0.00011789760578709902,0.00011801381584584971,9.482138985596686e-05,0.0001497599566192269
P6,0.00021745141162764166,0.0002179628430174192,0.00016814268605112924,0.00027916080370925494
P7,0.003758067032900813,0.003755274029972952,0.003295211114407529,0.004258057569307619
P8,0.002794685405520525,0.0027939533750079818,0.002466365089641446,0.003175580155308624
P9,0.033746249074305804,0.03378619562131485,0.029901728512305683,0.03823432978829744
P10,0.02721099941031117,0.027222120544426142,0.024094074299399564,0.03070877253603021
