param,w1,w1_mean,ci_low,ci_high
P1,0.6373835175819932,0.6373027905208388,0.6283033908991092,0.646133209043618
P2,-0.6007192431436271,-0.6004751471149584,-0.6142858331351935,-0.5858482447760229
P3,-0.17832293977582356,-0.17820227462180854,-0.18910255592405695,-0.1675233226478067
P4,0.010764992922496776,0.010782487963641247,0.009476094468867043,0.012319454046394417
P5,-0.0107191271319703,-0.010738931320870001,-0.012926928277534297,-0.008408372246531749
P6,-0.04905429630473727,-0.04909279182871814,-0.051991129183200833,-0.04618983272710363
P7,0.31528367631954124,0.3153831296733646,0.3033184239660321,0.32807951148497905
P8,0.29570018674252857,0.29586349430445746,0.2846532917059272,0.30777130550054493
P9,0.07944457491094227,0.07944822956637604,0.0673704156403959,0.09378429061694507
P10,-0.07272293558776786,-0.07277748719895219,-0.08474100441749327,-0.06190102231900014
