eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,2.7327772282214053,2.7321337366016634,2.614505433642262,2.864528083969808
2,0.636293340323431,0.6365195683585794,0.5804713868534295,0.6924628833748546
3,0.240640059543142,0.2397779173183089,0.21946259278724256,0.2633403888302509
4,0.07488639160800488,0.07458485264828173,0.06812446266189306,0.081193518307065
5,0.011049755742414232,0.011010084340055952,0.00935597256716377,0.012634661998788191
6,0.0014246112999860545,0.0015250082809291025,0.0010235917272977987,0.002190285579698059
7,0.0011099319802414366,0.0010599952125982374,0.0007758207424471057,0.0013817830601890245
8,0.000670762582065932,0.0006460357785971336,0.000460694388444674,0.0009218670705680606
9,0.00040863677832387376,0.00040212962165220366,0.00033036667863469733,0.00047515787939721247
10,0.0002477472942750106,0.0002328800141904633,0.00014241810866367688,0.0003287137485990067
