eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.570362422674581,0.5701592456283311,0.5427397370182553,0.5968895710165886
2,0.16303369026157952,0.1632435113220721,0.1473305503140599,0.1797810711353543
3,0.023531129466037772,0.023762688435621508,0.02194320684703034,0.025699126864422016
4,0.021208568099294486,0.020854114835857033,0.019172378384669456,0.02267791905344862
5,0.007646440976311032,0.007598378948976259,0.006854298695287642,0.008356136949173547
6,0.000544309460821173,0.0005975847248890214,0.0003718489939200574,0.0009113590588834216
7,0.0003932244299557863,0.00037723006149098043,0.00022018344800594014,0.0005846080202771156
8,0.00025123543804047904,0.00022839835163145986,0.00015696381230422847,0.00030742006027995803
9,0.00013581330415402747,0.00012957122104101658,9.448470936361425e-05,0.00018452069857592958
10,0.00010519187030975276,9.346547190031928e-05,5.749134771294599e-05,0.00011333387512466649
