eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.44310215559250976,0.44347911970190246,0.4202451955973898,0.4663071898784897
2,0.043782575124896306,0.04374806881879236,0.03601152357539316,0.052098034364092126
3,0.022313601249405932,0.022274849100926995,0.020284622816476857,0.024372671650980657
4,0.01500321796064003,0.01501109595934573,0.013530519215865604,0.016596857335726002
5,0.009151427617746895,0.009059261462166493,0.008030398509554509,0.010103045535088943
6,0.0009170600844899135,0.0009736456494403144,0.0005987905150462164,0.0014673508116043853
7,0.0005306010185047486,0.0005274178670146197,0.00032611773200081164,0.0008341502958953647
8,0.00031972120926562064,0.00029302473045497506,0.0001720351904728211,0.0004341133694747138
9,0.00017429108910459545,0.00016025335454981806,9.818790892634708e-05,0.0002399098917709607
10,9.97226403542599e-05,9.282765307338907e-05,6.73134723165651e-05,0.00011472628118505304
