eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,4.734386143822678,4.7416560172859334,4.559656705441473,4.915411782525648
2,1.7597977014718074,1.7597705061730338,1.6248293002264325,1.9009643573075727
3,0.31013077478676226,0.3094678256737267,0.2820409585378109,0.3358639599003176
4,0.13133689254177783,0.13096758381392914,0.11906013325498017,0.1425582505598179
5,0.017504154153464513,0.01745426171119833,0.01494460234309419,0.02005990241942841
6,0.0033803759672228107,0.0034858763859034374,0.0020944628204321147,0.005386834791354431
7,0.0016974594075140777,0.0016450815557069907,0.0011949724526033282,0.0022246319346201976
8,0.000832880771820304,0.0008255348752014758,0.0006049525138558601,0.0011389253526891611
9,0.0005507228380810014,0.0005397245056536566,0.0004482522231894596,0.0006433018354689861
10,0.00037945747000167444,0.00035683222800033336,0.0002103359283295505,0.0004961851511720332
