eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,1.6562535691664215,1.6571751013503881,1.5180956326286346,1.8091560783118124
2,0.5933197353186064,0.5945705520424049,0.5395711118943314,0.6547893727894404
3,0.07750113183503912,0.07725160690299905,0.0677744529256092,0.08668173636989045
4,0.02513742633047643,0.025044019018003124,0.022419152475020417,0.02777215458072269
5,0.015463019205383802,0.015424186666601513,0.013965977751617998,0.01690885455080869
6,0.0018421002262484015,0.0019172190965738131,0.0011826164055272759,0.002837992240346425
7,0.0009261179797477044,0.0009141612001338202,0.0005939042797022531,0.0013200090356611748
8,0.0005462392065524024,0.0005251088492729938,0.00033156100629491,0.0007749976728802839
9,0.0003082216999175893,0.0002978908704969495,0.0002003206448164964,0.00042840967105364807
10,0.00021467519931173053,0.0001945717227524851,0.00012968946075850315,0.000239761904133485
