param,sensitivity,boot_mean,ci_low,ci_high
P1,0.2201478025665478,0.22076036003827715,0.2081059771764668,0.23438424614508735
P2,0.6294186691559207,0.6288046981560269,0.6128111555356985,0.6438021879563269
P3,0.04625503386108702,0.04619045430005659,0.04160888750522976,0.05156158019909044
P4,0.0003156151403992679,0.00031763908089249104,0.00021513149479271518,0.0004540880515119842
P5,0.0004349307454246494,0.0004393713436370887,0.00032407981208351617,0.0005815094758858681
P6,0.0014466706630308812,0.0014541708085492864,0.0012498674950426232,0.0016855840530550197
P7,0.025155188106771698,0.025192374128587658,0.02365678038607802,0.027136224266038327
P8,0.0232939893633342,0.023357005745030506,0.02167138723452662,0.025208454218947626
P9,0.030131365025438842,0.03010858292914362,0.02673570919675714,0.03375241214423779
P10,0.0234007353720451,0.023375343469799734,0.0207299818836699,0.02615534909418574
