param,sensitivity,boot_mean,ci_low,ci_high
P1,0.16394176527793308,0.16436644546365084,0.14626339967579174,0.18346250911900702
P2,0.6348624212997693,0.6343447624744131,0.6111754265689059,0.6574693981616172
P3,0.04037940112217386,0.04032567881708678,0.03716323446241699,0.0436361068800489
P4,0.00033935959737392145,0.0003406101962037627,0.00022068435698343716,0.000524964271905706
P5,0.0003097439878167946,0.00031040813524220993,0.00020259809785465563,0.0004673676088597035
P6,0.0010229845611920466,0.0010282341545959567,0.0008244321804827616,0.0012746852226434855
P7,0.051855814177138686,0.051889542631726765,0.04767660184890112,0.05644058848479134
P8,0.041957753738143116,0.041998687702666966,0.038576748336643985,0.04570898050053907
P9,0.03740760285990467,0.037460011066766205,0.03408854145328762,0.04096792743011743
P10,0.02792315337855385,0.027935619357648073,0.025591749158028414,0.030489586720430208
