param,w1,w1_mean,ci_low,ci_high
P1,-0.8306516284570458,-0.8291702221807772,-0.8614892706878445,-0.7908020876423065
P2,-0.366592449013892,-0.36735490869883874,-0.42627724005804174,-0.31454313862919253
P3,-0.0021648072639123667,-0.0021654910500818894,-0.0035362620780080927,-0.000840112879316764
P4,-0.005965090657451086,-0.005966620027028436,-0.006888676111285659,-0.005096653349366003
P5,0.005099781192887349,0.005139875924757295,0.0039033814651002687,0.0063661929650425005
P6,0.04423129694070432,0.04426620730348586,0.040489947049940564,0.04806669690428782
P7,-0.3018118649143512,-0.302040581334961,-0.32734730168448134,-0.2760034572356785
P8,-0.2837342858794233,-0.2839356241822259,-0.308277538904826,-0.2593653378222923
P9,-0.03692238978548374,-0.037406629480769824,-0.056323924341712864,-0.020085265641954404
P10,0.025423507218429345,0.025806266198755624,0.011782128591979005,0.04079023678043977
