param,sensitivity,boot_mean,ci_low,ci_high
P1,0.7570786638335257,0.7568111538604516,0.726906219042827,0.7830884063266597
P2,0.014918527785331898,0.014910060546566531,0.012422885218631927,0.017534606645087734
P3,0.0004289641032330612,0.0004279393744044496,0.0003398400446161759,0.0005283219361875388
P4,0.000329313550226581,0.00032817610639336315,0.00027849682579369047,0.00037959792065709414
P5,0.00027403626955622236,0.00027484839812202776,0.00021967294425682962,0.0003370467920817573
P6,0.0024281051427150115,0.002430598203477652,0.0021101247499013633,0.0027762339265126603
P7,0.11576908514404292,0.11591659779006286,0.1024359551232065,0.13144687675676792
P8,0.10474787296378761,0.10488110491414221,0.09264568591627474,0.1188629750400999
P9,0.0025675821331354455,0.0025633371235702545,0.002154138386301399,0.0030251478953014317
P10,0.001457849074445383,0.001456183682810354,0.0012469160724408923,0.0017088521671967836
