eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,11.52287477687281,11.53807599084179,11.032376487250428,12.1367991204548
2,2.540630929478444,2.5374832342331644,2.2785230716804508,2.8153587996028593
3,0.19742242844152924,0.19602450080888587,0.1536987999038747,0.24091181359941757
4,0.009699416385659982,0.009653918801962185,0.008404232274624565,0.011132966127312563
5,0.004078269138166538,0.004113344549269572,0.003416769541205889,0.004910571494245133
6,0.0029058938610547736,0.002863784319837982,0.0023147429555707075,0.003461670194456392
7,0.0015111318078037228,0.001515511820945451,0.0012663013217900085,0.0018151635919968904
8,0.001204570444510339,0.0011852991911618439,0.0010051659816421221,0.0013670727982280848
9,0.0010276102342483974,0.0009836641139725915,0.0008512437123864398,0.0011144975505038368
10,0.0006304937014001898,0.0006100058011166294,0.0005211701555417998,0.0007154855765911939
