eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,13.609396804896637,13.647800954214654,12.91568008362736,14.449067550073343
2,7.540522839450348,7.521108735788235,6.953108173905211,8.109318146038124
3,1.6253160577888814,1.6213634867243174,1.4167637788208578,1.8389794028986926
4,0.4009078074251357,0.39863068225815845,0.35562586053282996,0.4406175871661971
5,0.009132002789519332,0.009176092891563568,0.00809405412637595,0.010379331401267443
6,0.005842662024100221,0.005885067680618057,0.005119220689240089,0.006666149674815976
7,0.004517346644997783,0.004481294124864429,0.003568946566760925,0.005541416404769754
8,0.003235327718432901,0.00317808854682946,0.002815229191430602,0.003552908633344265
9,0.0024374330346929878,0.0023756798246739445,0.0020679198304596963,0.002696229947016011
10,0.0011682824173840493,0.0011457600021130639,0.0009983683394021205,0.001305261332102854
