param,w1,w1_mean,ci_low,ci_high
P1,-0.15200967432933535,-0.15411532313672147,-0.23439743287402115,-0.08590810957623299
P2,-0.933659496855179,-0.93225333465573,-0.9464798603755527,-0.9130501136650333
P3,-0.007021713613954238,-0.006986952733528256,-0.009026113372752564,-0.004984555551375645
P4,-0.007232814188445071,-0.007241852414357728,-0.00885543705869549,-0.005675405866072763
P5,0.005189474143371762,0.005209148633681206,0.003625657499887643,0.006850320407986605
P6,0.03505199426720718,0.03504896406364299,0.031377742590480595,0.038776594550890386
P7,-0.20920292093819715,-0.20936507002897173,-0.23357027534790423,-0.18682129616769033
P8,-0.192357578835934,-0.1925132137255659,-0.21511692391145987,-0.17074129052953144
P9,-0.11820443666085764,-0.11780792683556565,-0.13775325013713063,-0.09523217976040114
P10,0.09526921183814639,0.09494795879687677,0.07744034111086706,0.10979344113387976
