param,w1,w1_mean,ci_low,ci_high
P1,-0.7883683488359997,-0.787510327131486,-0.8167702251248073,-0.7544429084083035
P2,-0.012878959691075022,-0.012827516881833837,-0.020354708539459962,-0.005514763915548138
P3,-0.0006094741516897652,-0.0006147472860998988,-0.002025335928836837,0.0008022697527061514
P4,-0.009420912319986088,-0.00940602707932065,-0.010521845438462595,-0.008250519178909461
P5,0.008170394783881579,0.00818402972280243,0.007033839995162066,0.009350228888031633
P6,0.06230914097551903,0.06235797857645919,0.05821281597544046,0.06657025257206366
P7,-0.4443534810554441,-0.44474429257620723,-0.4743388119412512,-0.4164484243425645
P8,-0.42021529067034824,-0.4205826993442735,-0.448230259848912,-0.39353831515815846
P9,-0.012785020436563314,-0.012766010615092301,-0.016858787573040445,-0.009112030342571107
P10,0.008763909877540704,0.00874769525015061,0.006017008366698224,0.011515754701818193
