param,w1,w1_mean,ci_low,ci_high
P1,-0.9400165255591073,-0.9397494201298189,-0.9489620362698016,-0.9288740309555888
P2,0.07789213474138457,0.07762763899937777,0.06406591399804767,0.09089738106352771
P3,-0.0034451029110844577,-0.0034344110236405054,-0.00552352823745169,-0.0011431562244166632
P4,-0.011709374382740815,-0.011693375282409137,-0.013263068574917004,-0.010005142444931987
P5,0.005639625644562085,0.0056611536909834,0.004021943607388112,0.007224774881639306
P6,0.031341447869155624,0.03136104400372554,0.028351785162929667,0.03461821619116036
P7,-0.24093987084659382,-0.2412035081733502,-0.2625694730712129,-0.22222123039162991
P8,-0.22569331199367648,-0.22595053406691354,-0.24620133645691697,-0.20736314598811742
P9,-0.012160827330806666,-0.012206996993906,-0.016927576152667333,-0.0073753734280201325
P10,0.0011397118704717943,0.0011888471385363445,-0.002385482583556097,0.004748796085128387
