param,w1,w1_mean,ci_low,ci_high
P1,-0.8124211594952941,-0.8115052409679582,-0.8400575221637734,-0.7810711045032065
P2,-0.15744856903861687,-0.15745007317257745,-0.17994380032672996,-0.13687797389656356
P3,-0.0001696542673090611,-0.0001616443747426583,-0.0012498091132191152,0.0009671965245336384
P4,-0.006221654787716612,-0.006213652721869824,-0.007032991956709861,-0.0053973947784199785
P5,0.007314358417293716,0.007339278106345368,0.006233874088469811,0.008474567745549725
P6,0.057439507229561364,0.05749558542804718,0.053428279917811544,0.06159057313803601
P7,-0.4047207318671345,-0.4051405385877588,-0.43484152033232126,-0.37401390191238837
P8,-0.3823812389277088,-0.3827754083309961,-0.410996441587056,-0.3530536871915491
P9,-0.033774639218412186,-0.033877351930911695,-0.041382888264353206,-0.0270922636451433
P10,0.025204447425446783,0.025284505910718267,0.019959703733204832,0.03099622049154798
