param,sensitivity,boot_mean,ci_low,ci_high
P1,0.7752491451744568,0.7750075610818332,0.7482599738222574,0.7981272650485219
P2,0.03962847054445937,0.039554154124938526,0.032862511229505106,0.04711859516973305
P3,0.001143107160969057,0.0011380769619399316,0.0009241526198431524,0.0013836523626003176
P4,0.0012082400449379296,0.0012030154514407125,0.0009917445906577236,0.0014136557059073816
P5,0.0006775647589391306,0.000678863558199563,0.000549451991002441,0.0008241728537751978
P6,0.002045647666560141,0.002048587942133642,0.001784650619867351,0.0023456882197030217
P7,0.09121520446212893,0.09140409774075071,0.07986132403299913,0.10517144333837702
P8,0.08260045730544803,0.08275038965430963,0.07233709370147287,0.09485729000034886
P9,0.004167283091564031,0.004154774218007503,0.0034084551045804323,0.0050588652646179864
P10,0.0020648797905367918,0.002060479266445624,0.001704999744260379,0.002466626082406853
