param,sensitivity,boot_mean,ci_low,ci_high
P1,0.5278703562508192,0.5277679584746119,0.49673284096060133,0.5573368421682283
P2,0.1216783424033979,0.12141414191577796,0.10319252375590611,0.1405754182412855
P3,0.0001991704985438769,0.00020033093203134208,0.00016241796559664617,0.00024041324041276145
P4,0.00012334226634106257,0.0001232033672857659,0.00011005833084809348,0.00013578983368469534
P5,0.00018504810150756428,0.00018585755391356496,0.00015568880101942274,0.00021866020078172547
P6,0.0035500784720642296,0.003555296132268053,0.0032159081290571785,0.0038990583596299165
P7,0.1730046748624181,0.17322374859572,0.1568943736771134,0.1894109640323157
P8,0.1550352014201582,0.15522906880458523,0.14027953246388125,0.16998596772303157
P9,0.011753768015294121,0.011717644219783947,0.009880149671944817,0.01356173085293137
P10,0.006600017709455991,0.006582750004022435,0.005641303855107798,0.007554412848075442
