param,w1,w1_mean,ci_low,ci_high
P1,-0.9195464389462871,-0.9191597486731754,-0.931513635891114,-0.9050835828940929
P2,0.047780092262841176,0.0476248968599414,0.03728834412380732,0.05785936072315656
P3,-0.002692865700729424,-0.0026940930600947346,-0.004435704170444218,-0.0008282160083963889
P4,-0.010278752803265463,-0.010265703905921757,-0.011535289219819366,-0.00890833604244889
P5,0.005985189108317717,0.006004877182385126,0.004619173149863136,0.007382621627082191
P6,0.03883111028137565,0.03886655877055733,0.03554795326913248,0.042346794941938735
P7,-0.2822222615428635,-0.28258414389192466,-0.30564490685211065,-0.2610826468355858
P8,-0.2656810513316011,-0.2660268692876604,-0.28793629996832254,-0.24543711026362977
P9,-0.015085496728336712,-0.015116093988540148,-0.019318271317571765,-0.011010800615554197
P10,0.00560618825612587,0.005641682644704462,0.0024057760676293267,0.009027795786037348
