param,sensitivity,boot_mean,ci_low,ci_high
P1,0.5258716482909911,0.5258554500383785,0.494164802541097,0.5558166624226227
P2,0.19143273591775403,0.19116714306982424,0.16816011270797818,0.21538805413641549
P3,0.00020110215723425953,0.00020234768041324343,0.00016522295520926422,0.00024373275627125927
P4,0.00011620281323517183,0.0001162181635925712,0.00010399462539099137,0.00012789823215011127
P5,0.0001830013451590664,0.00018380885868099538,0.00015527310231572673,0.00021501499439754277
P6,0.0028246469277666874,0.002828619968315984,0.0025152352436702808,0.003144977088088782
P7,0.1336114884996707,0.13378840341709075,0.11927705063130002,0.14828679591993793
P8,0.1192136597195462,0.11937181197082032,0.10621908560526037,0.13248478687407028
P9,0.016796526241907826,0.01675650624601872,0.014669543005223712,0.01890763166248073
P10,0.009748988086735232,0.009729690586863895,0.00865354907198416,0.010826908011210567
