param,sensitivity,boot_mean,ci_low,ci_high
P1,0.26762828180168036,0.26787200515653575,0.23980684946859035,0.29623234602540677
P2,0.5560729808495845,0.555773309422682,0.5250641187787268,0.5847680242379178
P3,0.000290531911788172,0.0002921505740011802,0.0002466573412403426,0.00034723739616667533
P4,0.00024251201041112586,0.00024311304629779902,0.00021896026667918438,0.0002695601283239906
P5,0.00020872910698725852,0.0002092969245686462,0.0001814419770668963,0.00024069104993092622
P6,0.0015837136212516496,0.0015843014643899121,0.0013651494993103712,0.0017988501657226924
P7,0.0583574369122016,0.05839720490654981,0.05135213697470514,0.06599054004763882
P8,0.0500615534297488,0.050103255904809095,0.04398651760721516,0.05669583630118492
P9,0.0396881511583274,0.03966381149645369,0.036698795805995436,0.04273178543775281
P10,0.025866109198018638,0.02586155110371225,0.02393190566576779,0.02790289817384014
