eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,21.11517178881183,21.140371405598533,20.256760558512283,21.995571319140385
2,6.445223450286579,6.448250178371776,5.780576426604773,7.127649710944995
3,3.764662956780671,3.741571736881455,3.341764041163241,4.152986639165124
4,0.07895259270813111,0.07848784639350645,0.06972152605725981,0.08856299379444958
5,0.007534622720880299,0.0076002659538833275,0.0064605044589471335,0.008921243039262904
6,0.004694461365498571,0.00473449068196695,0.0037976518587623177,0.006034715363210381
7,0.0037729743756000646,0.003707277520309676,0.003244890042896908,0.004200914991437294
8,0.0025289420987692035,0.002510241242648154,0.002213709514997935,0.0028272268974756415
9,0.0022044118429063657,0.002127883887181675,0.001812306361019446,0.002399501309933072
10,0.0009953401099200615,0.0009714718331543599,0.000814198659239277,0.0011446757142109531
