param,w1,w1_mean,ci_low,ci_high
P1,-0.4844320270103304,-0.48479701152376026,-0.5895021457226021,-0.3779038207379753
P2,-0.7931663945372219,-0.7902096245303626,-0.8516134631843297,-0.7168232486731815
P3,-0.005655203455310549,-0.005616674174665045,-0.007774921614312025,-0.0035886637395671347
P4,-0.007329918067562511,-0.007321747853389054,-0.00885733338135214,-0.005944808440263487
P5,0.005385740956947933,0.005402991541173598,0.003813614307678113,0.0070355625837849834
P6,0.04057039665984359,0.04048964505773795,0.03683889088478117,0.04406561332258354
P7,-0.2553265476333104,-0.254913895970779,-0.27875236706575907,-0.23047382221942025
P8,-0.2366393374123355,-0.23625605393143637,-0.25916886988368015,-0.2124191277525495
P9,-0.09123424029550886,-0.09078142128788583,-0.12258680027623726,-0.05697988536177321
P10,0.07027446853660663,0.06989990662043409,0.04259103757874713,0.09433412639775234
