eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,18.207322075659647,18.24038159279178,17.449179474204747,19.12556126788946
2,4.435494540503925,4.428457511966503,4.002667393961837,4.879538748403151
3,1.0692821946336766,1.0638728161353141,0.8382188470256394,1.2941212692542394
4,0.012058284604282753,0.012058242985067181,0.00974179371213108,0.014799207239092015
5,0.005332622008611976,0.005407942067281198,0.004526157092902539,0.006441804307821184
6,0.003863663125709575,0.003812795478021844,0.002869054100795776,0.004884715430838185
7,0.0022063991445539846,0.002206719839622209,0.0018692012872664964,0.002596446260506857
8,0.0017747912785328048,0.0017503163834986775,0.0015083105468917813,0.0019898106465124905
9,0.0015405249105778203,0.0014767101168231445,0.001280897889834143,0.0016795338685927814
10,0.0008846811338245525,0.0008604953160890758,0.0007419081777320029,0.0009881787727574485
