eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,20.346416937509588,20.374310288278867,19.481032769380025,21.257378300550638
2,8.554009989932412,8.542110335463143,7.670992273028022,9.37934985927428
3,3.1537264872868533,3.1433331611760327,2.7628073585365946,3.5511508333483195
4,0.17557985031105264,0.1744454259607287,0.15588585042938685,0.19457264632503696
5,0.009254292567723761,0.009314462353710525,0.008002752312460006,0.010715023370778195
6,0.005542651910952331,0.005725450019114477,0.004916013144138287,0.006815906573937076
7,0.0050150643498140576,0.004816059939388456,0.003952238809432241,0.005623088011552864
8,0.0030552700919069383,0.003030621310878386,0.0027066408559516517,0.003375003617937141
9,0.002626600981597919,0.0025422637801472813,0.0021600514596414326,0.002888386093494245
10,0.0011384212372114377,0.0011122970421010548,0.0009299106423516599,0.0013085700889107921
