param,sensitivity,boot_mean,ci_low,ci_high
P1,0.5135308155353165,0.5132229574342674,0.4807813504925757,0.5454130105768689
P2,0.022032127682525878,0.021926802950838348,0.016457622063383512,0.0278083422280185
P3,0.0002590685190395755,0.0002596971837394272,0.0002092575906202209,0.00031463304647530557
P4,0.0002000646393165934,0.0001994559746785458,0.0001763312135953096,0.00022396769507204093
P5,0.00020566595399634026,0.00020635847056355618,0.00017149559111801865,0.00024411325736694136
P6,0.004798185123713212,0.004803839961522256,0.004447236047456575,0.005164128237807876
P7,0.23862491219555632,0.23885391513768903,0.22169170091940882,0.2563579455023288
P8,0.21480489766039773,0.21500450471999583,0.19929831221555855,0.23121761149031372
P9,0.0035924184657069925,0.003576646437748581,0.0027940330005590515,0.004440682646631286
P10,0.0019518442244316377,0.0019458217289566343,0.0015362645594748992,0.0023882634995862576
