param,w1,w1_mean,ci_low,ci_high
P1,-0.9373489940193038,-0.9369631640673435,-0.9470948245659924,-0.9257087649618987
P2,0.12355180652298685,0.12308990717184465,0.10093426609821664,0.14595323652846948
P3,-0.0024128699706080646,-0.0022892823345818884,-0.007154137866711924,0.002835396326896496
P4,-0.008461772668859313,-0.008524321664362686,-0.01364781263022856,-0.003136446300663159
P5,0.002995499350052216,0.003091408020064689,-0.0007680769833930464,0.0067995781166423205
P6,0.012928151671313238,0.013024960510259496,0.007543050650093859,0.018772227947442092
P7,-0.23980296150381172,-0.24024487826281668,-0.2611648741666456,-0.21889004795758865
P8,-0.2191586307987988,-0.21951796639297153,-0.24052046230229884,-0.19920291459352918
P9,0.0026167813421797436,0.0024311596569384507,-0.007175683125635303,0.01268498240563562
P10,-0.017761405111153098,-0.01767293773056607,-0.024804002184110042,-0.010999053761512365
