param,sensitivity,boot_mean,ci_low,ci_high
P1,0.7913521040954433,0.7911295915735883,0.763127160889656,0.8151136933982251
P2,0.027052990009177734,0.027034250435373056,0.022823932365820386,0.03186533979124631
P3,0.000596268380272562,0.0005941571870311672,0.000479429852703267,0.0007245305957986099
P4,0.0005166161473268656,0.0005146311548987125,0.00043139506292349465,0.0005965856180555818
P5,0.00035973758684976497,0.00036065281006042926,0.0002946510665324061,0.00043254955876195853
P6,0.0019346122955725457,0.0019367506129759281,0.001670605558877503,0.002243127023631827
P7,0.09108683937479777,0.09121869222993644,0.07924634783078985,0.10521758225233525
P8,0.08259806839929232,0.08271286426701074,0.07180637689825008,0.09534167084027201
P9,0.002893187676339805,0.0028901803028312948,0.0024511689775178354,0.003391199582110632
P10,0.001609576034927877,0.0016082294262931942,0.0013910336390254073,0.0018434859435707193
