eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.3426660782545195,0.34301824451645424,0.32017313756940796,0.36730542901888147
2,0.040402865424127694,0.04062309160857029,0.03443727585132574,0.04694497926962769
3,0.024385892681094444,0.024209932987098788,0.019387543749847427,0.02967912764130168
4,0.0028970259719333933,0.0029310941210818815,0.0025335417111957514,0.003396199570459827
5,0.00229217493962612,0.002275215914353637,0.0018184055544106447,0.0027555347393340857
6,0.0016068749761634648,0.0015647444168188827,0.0012316193871688768,0.0019078820919152485
7,0.0008965453965286545,0.0009142424003552697,0.0006970977076367549,0.0011846432131248528
8,0.000718450782703934,0.0006692018756048159,0.00047396329247046466,0.0008885936030129897
9,0.00033166867032020464,0.00033142838411375956,0.0002546904341744692,0.0004363050838076677
10,0.0002615261651457979,0.00023981088464422327,0.00014569406634336828,0.00031927057246772185
