Group_1,Group_2,Group_3,Group_4,Group_5,Group_6,Group_7,Group_8,Group_9,Group_10,Group_11,Group_12,Group_13,Group_14,Group_15,Group_16,Group_17,Group_18,Group_19,Group_20,Group_21,Group_22,Group_23,Group_24,Group_25
76878898179880.02,23343242876790.457,13248305944616.271,10213362630516.389,250484728279.8025,4241562168.3603077,411484643.5188918,1330914839.9535153,5192390942.91,14306841680.999477,28044771572.93534,34626063841.59127,28574659081.091763,18174450048.513027,9596283167.249294,4380206839.345189,1780629989.1003802,637711111.0202545,149394820.41390502,23548683.095879655,2651540.4362582504,224201.22919921315,14184.676352627737,643.0690837957812,19.54268800911643
78463560001194.25,23836021105191.785,13490848346327.195,10383927169936.938,314380716711.0223,6839150021.89292,1039956415.1070666,3604979432.5058813,12325540729.66971,25675187152.268288,35393565733.35619,33618340119.807995,24088144627.032772,14429219559.290394,7519116766.979518,3499336314.597313,1490937713.4000185,592141992.3725415,157100775.32051986,28563640.837993372,3742894.5605560294,364699.59432650777,25652.03901044419,1221.7641059786429,36.80592923151279
77933779133582.42,23672417773080.246,13410381538205.125,10327361267805.516,296297635174.14325,6708267598.290771,1236234042.9214756,3764919681.622072,11254904307.336561,23424902888.791916,34164245781.96372,34025655488.68738,25250394027.75693,15886479275.858616,8569649095.96887,3966587183.9463806,1563592988.217792,566393562.4163777,132509598.91103038,20417283.437514365,2197592.867022085,173409.43753010032,9875.191189738947,381.59191403401616,9.201692086546856
76706414887532.52,23292677974802.324,13222781135164.322,10191691831180.174,250219011725.24786,4242671154.0231147,587754766.5194741,1816321641.4080112,5778051764.633137,14522882069.449057,27043338949.237453,31953430865.38157,25617156422.801556,16728931729.216469,9441237609.012815,4637307698.224804,1990100502.993262,718125528.5878375,165876173.01877192,24983617.0771142,2598375.347576884,196648.1003967165,10770.958276643356,404.44514144382975,9.553674668687322
78204397354102.53,23752698876120.207,13450521233189.344,10354626292448.377,290356383812.112,5032129944.377989,1613052999.321749,4815942488.780574,12149686250.78034,22419367897.56734,29178258468.38957,26255534419.043133,18916100181.909496,12784625316.049528,7682992270.533788,4013890540.6757903,1913693003.8902652,764928333.726224,198311777.73350152,33756681.88329163,3897032.58666251,307626.0735871037,15670.310754361113,468.5544116673268,7.471329629320653
78229897118681.53,23762890059541.355,13453720819745.14,10356495617875.42,260493361525.79633,3782365978.6147213,367491322.3343922,1442109290.5497165,5776868902.30744,14538809951.243834,23693030778.792965,24956497661.170586,19053705884.25192,12301345888.89416,7133577137.335044,3774059041.584279,2023148324.5700788,814257946.8532273,216943954.88686204,39333526.521138996,5035431.417730248,460340.21478431637,28561.43269182163,1100.5808671189811,24.021788514906465
78249847278713.11,23769059969297.184,13457690510133.873,10360156356159.229,288583699948.25476,6359122765.074693,779854556.8852571,2306696191.6370997,8570814681.832515,20030446242.396873,31131102451.32811,32685890599.988632,25209290001.44327,15785082270.94741,8321307708.592823,3808483837.3542304,1528049711.3833542,560118571.9178373,135438206.4209114,21695391.252319578,2451626.6414383943,207571.29132147433,13199.390581045855,605.8004333523387,18.993091090987445
77825892623488.11,23639421953970.375,13394449552503.164,10319242164103.768,315028501145.7077,6181415295.791354,1075107433.7117796,3989240713.750741,12611819548.507505,25880684446.991314,36387028010.17609,34329653604.345993,23917430733.666862,14244939415.632889,7632837830.533206,3717829221.1193595,1647633265.889377,677818263.2202604,186529205.4471534,35004283.43056522,4680180.530043786,457875.09546817734,31763.19637742326,1460.6170529115857,41.16663879500389
77673358245549.2,23591364029815.605,13371403766097.63,10301079336972.445,310953095892.6813,6501811279.810575,1298616656.2046654,4302204619.536108,12535302324.417217,25231791318.727913,35668741678.59953,33855566698.622547,23825330911.001057,14685882572.056444,8136168350.63088,4005042886.9650407,1706261015.9269848,672432886.5565473,173792528.3349085,29844655.786937375,3578306.539164764,311540.03538268304,19279.93065117498,795.1733236956384,20.074825787160215
77798512945441.06,23629835847343.137,13392012045010.115,10316826162456.96,355269265326.9652,8271799249.260502,1901884819.466744,6587477727.863505,18441775092.831123,34346827347.81487,45093984575.1009,40547572518.44066,27011613528.849613,15120916096.568539,7556002050.997189,3476234724.2238708,1457822720.0487616,592329774.9476081,171117505.41203088,34196674.56974497,4942820.696160084,533647.0607742587,42096.566304425716,2297.7963987511134,81.30370601884856
77569538879342.03,23557550678954.035,13353728435672.084,10288473128277.17,273314196807.95526,4969474536.431631,737449080.9023757,2463986315.5038967,8012698402.480066,18466834294.6938,29871456285.66521,31579866553.066135,23890906763.383217,15215627964.12468,8499743290.202321,4178721410.570486,1833430810.9667602,689644606.3816346,168295966.07755113,27193055.859829474,3066014.205434884,251161.3617648112,14637.808483836423,568.2909739789006,13.47749497418396
78047924369615.81,23705676135057.305,13426647991570.557,10340385500037.092,291420867911.8566,4419208228.973368,513896742.77642965,2166660679.073919,8131440258.087985,18848639595.1449,28719537259.118984,28339933344.37897,20230801433.1864,12270708646.51033,6837963208.396008,3573957263.364677,1896186309.5152903,825333037.3482379,243899166.90728086,50050198.5425606,7326409.661715342,767670.8993105646,54752.647996607484,2449.6160299163503,63.260518237053574
78336362869313.02,23794862740856.355,13468021468413.482,10367432092896.604,210457656527.82715,3160708081.209674,200155956.79505438,557702308.9306331,2515534998.384644,7797305453.491469,15924773141.188507,20748101311.828415,18877627322.012928,13584198974.481876,8154573543.033161,4226564340.709642,2169815951.9062967,736138375.9834677,158252354.08226696,22491310.516741242,2256611.644518033,167054.55126126626,8889.378589730231,314.5528581405049,6.720079028345114
78348463858568.06,23800593825407.426,13474075039942.777,10370559826758.621,329122623449.53143,8287409987.181588,1567072785.3809466,4966661338.775334,15120464264.717463,29599863744.90467,39652462215.026024,37184957000.2823,26476099923.151905,15779053694.226984,8044799239.648761,3558521361.172563,1366412350.34247,490874901.01739913,121619578.70062317,20331770.492774934,2429277.6502443487,217164.887472348,14286.900787540504,653.751661618231,19.399963602762945
77742853521766.08,23611724373233.996,13380502087190.773,10306963516072.875,280545605558.5801,5575103732.058274,641218570.5502992,2040117034.2254455,7719777997.115172,18881565028.465363,31324814098.124798,34159736367.527138,26495756568.03352,16423331593.204676,8580646525.654069,3924342150.5679474,1600769895.9820042,600864050.6110702,148600498.89975357,24709370.887733277,2931056.6990759084,261168.10051257105,17406.831582485247,831.0777462337281,26.801582455233234
78342913141790.16,23798077415340.645,13472099021979.111,10367014867025.447,294061962043.4308,4750381218.469207,853185273.7379527,3052785713.99505,9438495521.250341,19242784015.102848,26140941597.82617,23859572712.79448,16886080577.340149,11114363903.103935,6805613979.803565,3773750602.6349916,2006591290.6417165,857248436.7294987,240651955.13866872,44837202.02283327,5705866.434292547,499916.93247917574,28558.983454073616,972.0286874238687,18.018556303435748
78219621104801.19,23758545449919.152,13454084881125.521,10355497082550.629,313467076664.2205,7612856942.181221,1377641071.6327698,4255572835.8341503,12991158511.553854,26414425717.502167,37157325712.50671,36061719629.54146,26232360032.574306,16005907040.704218,8352183386.438056,3760979192.6803856,1451523029.8641837,518723372.6886145,124435016.38006939,19905315.393762298,2253364.2542211004,189692.63643547334,11711.87411035445,500.88869842653304,13.756000983076538
77950681768605.25,23674982542025.6,13413239227347.795,10328512213619.45,311800623247.99976,8384184302.895644,1571123143.3515325,4363961315.129539,12816232549.683987,26701776649.096283,39905721516.19452,41279720522.61547,31399840591.314407,19074035544.48056,9357396823.303503,3736830140.607143,1231341997.0768025,354523969.87466824,75142096.81480947,10517909.530552056,1036471.916926031,76415.68944882564,4231.5471456140785,169.82736961007294,4.669272597492915
77582990323463.86,23564683391610.293,13359554318083.076,10289160537754.176,323982071336.47095,7374355994.511922,1778287717.022036,5630387459.714079,15176244805.26838,28922158915.501698,39416158456.142944,36563302234.40731,25443018585.467464,15576857003.132957,8457804582.232991,4005909289.117203,1615807755.7659583,601689454.6880565,151866852.82199177,25542430.863822907,3013587.5223180074,259761.00773673755,16014.669110832176,661.6992574318217,16.76556340672495
78334982918583.56,23795662468439.586,13470132838512.146,10368351048517.146,277087930979.4078,4221960962.0183525,465955544.28794825,1843962304.736145,7023065727.912109,16518826244.026752,25078139120.685356,24943183613.491795,18348497766.053722,11701362158.0874,6830220305.00986,3672753806.6683507,1985885921.1798787,830431328.8197818,230696302.14868262,43513132.02897715,5760454.906092411,539997.4686059798,34012.65951835044,1318.5216524014304,28.791626642133576
77092212254345.06,23409438381050.96,13281651903482.56,10242040231560.447,270422529727.32336,4115588959.4317827,576831791.7707801,2258276658.533729,7645710130.48447,18330172960.316704,31243677939.6714,33780351922.91367,25173302582.17244,15473330418.791605,8452702395.876472,4151689183.214731,1894085766.5383315,750387068.9841182,197846644.35754874,35526807.731160834,4525639.988441331,418724.7395573363,27293.398792077383,1169.8249387605642,30.201888339232703
78562173392095.11,23866828331449.24,13505607561613.67,10389618237939.688,303785851631.35187,3927622171.135963,1157328838.924121,3946358899.468834,10570078984.263927,18964278693.138313,22887971879.011833,19399211057.91025,13750168479.514105,9422585902.057144,5997616791.109034,3467508768.505792,2060230779.7971778,959890653.9358591,297438474.5459659,61434847.01769732,8421169.509256383,741616.1319697388,38689.42573014978,1085.7047889964726,15.200556897594177
78063419341716.7,23712509599335.785,13431519219382.633,10340113706159.922,322259291630.75806,6965145713.973211,1185228468.7954988,4218407635.3098054,13675739842.124119,28075089603.484665,39262136549.10438,37439324849.83822,26437920785.953514,15387124997.366377,7754527627.074926,3497474561.501438,1435124583.1653216,578064562.9852453,157526118.54262668,29759148.526816435,4092215.7118702694,422211.0690421351,31827.634073183657,1653.0563837746895,55.46163055077046
78020508743129.08,23695650125238.285,13423085323213.047,10336650283373.031,306337338615.8048,8464135771.287473,1606495503.843223,4156440477.97271,11851916410.55051,24667224249.748943,37054562469.776344,38608122385.75842,29726332244.837788,18552712755.81138,9412770052.262774,3898493471.366213,1318535236.3209686,383700986.5478,79704568.28201027,10766608.360010149,1008413.9390159962,69983.11569004274,3632.6045962266035,136.23226665616048,3.4747438597496005
78053611418609.08,23706342270543.61,13428065622241.08,10340045899171.74,293979285450.26355,5599512842.400615,749235961.9276786,2750650258.6450453,9847852884.365852,22262036220.519806,33877655803.944603,34271629778.309612,25178817400.64021,15174674961.387745,7926203409.397503,3697662327.5881352,1602616102.0274842,629693455.815466,165645232.68938953,30031171.158045318,3935069.251990982,382966.17302768835,26851.744492472633,1271.6885038999228,37.827612074714345
78286742200677.73,23781145488283.066,13462842965442.887,10361910478483.113,264274737212.1907,4317755329.475691,385026098.54253554,1391986803.1570938,5981127239.925776,15405981303.131517,25333435254.56515,27169334471.84949,21090667241.679367,13454472347.569588,7484771217.124855,3749546450.778998,1862506362.6623695,726206125.7583077,187914001.83196825,33361999.632024754,4252131.789336482,397199.9576944131,26101.26514403858,1117.0292181036,28.695777212921527
77840402991513.19,23641217804919.277,13396503133438.83,10315783294249.24,300096635592.71875,6459836209.033034,1079054849.7635212,3511500628.889164,11026959615.75855,23540452474.97987,35034513368.651985,34991533067.758644,25560829251.821255,15695663252.950603,8395373566.013684,3946065544.4074836,1606947980.2721572,607396382.2212566,150305497.80105045,24783001.39214849,2878568.9612370674,246530.24369592866,15339.830964092656,654.7374602641506,17.7353802125839
78083621981524.69,23718721472631.133,13435853073830.607,10342014575607.367,358946672498.11066,9076201789.305542,2316983546.5344048,7718157161.552734,20745626704.231213,36904139209.150215,46154126088.48332,40431655543.84481,26996627778.526524,15443164714.660734,7782745977.700108,3480458782.008469,1371891925.6807163,513967614.5790759,138439636.23384506,25609730.88307041,3411835.2222738923,337886.15880744054,24175.221080662188,1173.1798176201494,35.87944851149754
77754654569869.02,23613371363692.594,13383232238544.19,10308641495725.004,293123345366.72516,6076440214.072979,999065442.7491351,3455541992.5813994,11161527407.276459,24475587181.809956,37728461402.946266,38971257144.923584,29033611573.670635,17460585027.19098,8807694463.535368,3805288337.609209,1432047109.3553464,520672407.23822236,125344560.38162315,20558241.422074333,2430170.7674504137,214936.63531997762,13925.202663006683,623.643630440513,17.89176900465963
77868519129768.92,23650954956816.547,13402812497054.705,10321411623105.59,353753776621.0268,10234617065.211721,2464360022.4637036,7145302615.584217,19044251503.66368,35462056680.57488,47698365535.60481,44991235660.96062,31724358515.801113,18336928319.674248,8817412581.355904,3558396916.499644,1208783949.5992272,362562555.0309184,84646141.04085164,13261141.031035589,1473022.442774223,122356.29191292761,7575.432858168054,335.8180966998493,10.08894592814007
77624750589852.73,23573782472641.625,13362257289421.602,10297659722652.896,282692945163.7626,6271278092.943699,1172025965.17865,3443105869.290444,10043164866.05733,21737797677.870865,34087791934.792664,36037935413.54236,27657930088.91801,17508392065.41613,9270759238.947517,4123622487.5444646,1537499438.7146125,527452599.04428685,116706125.4441258,16950628.57845633,1720172.8440111303,128582.02464568127,7014.343193455943,264.16971089004466,6.314630926159147
76907546653082.89,23355332565920.527,13254631329613.06,10219758726373.195,265606946543.4557,3438503763.2156405,1379089035.0050702,3931041967.8477635,9300037051.815523,18618794230.638935,28390467750.375587,28115884559.78137,20602138223.244984,13808581804.999939,8295177374.76662,4359347321.27154,2128266211.364976,878658426.8312154,238288733.4366712,42740934.7350381,5163757.001599236,420071.43947116897,21855.861675224634,665.7101174247156,10.734786902929493
77486960344189.95,23530006379177.047,13339110745416.738,10281275542170.633,247698069739.20773,4027327995.751098,328774755.0793475,1053259289.4470477,4599450390.278889,13135575637.798546,25340835219.07391,30795549191.017357,25474999054.995216,16407669478.120102,8837237748.903759,4160168526.9409533,1833894783.1280422,670921876.5732456,161655129.8674827,26509100.27737627,3129872.405207402,277257.78946909343,18152.068436025424,831.2990348831748,24.80737154805222
77131411528061.38,23419498912099.92,13287447432626.238,10241837091533.555,266589634182.00977,4776896089.370463,559275704.7629496,1889928992.7245667,6823132643.226078,17296279147.048737,31201332892.231358,35951088121.06762,28249662269.41471,17521323951.42073,9206548967.141983,4237649062.441752,1732084100.895595,639639865.3457582,155278662.7827648,25395136.58456345,2960718.1368646463,257753.97947078373,16624.15523500348,757.6900204726326,22.755591598180846
78330731840809.27,23794195532326.676,13468823653214.64,10369161285916.078,277682399955.55396,4565334142.111813,316667886.10898525,939893911.1781583,4618020160.903359,12940154701.326725,22302560655.913757,24475702169.248516,19062780113.727573,11991182617.433216,6617319534.912909,3428661233.328719,1930992309.867197,844981826.6602316,252730658.38347715,52321463.811645865,7768597.107687862,846751.9254889752,65648.91229106313,3382.64108165238,108.27482026113636
78340713933941.11,23798660513369.938,13471500967970.963,10369490843333.42,276454158103.18176,4874594994.155001,552350584.9058264,2037794668.9994721,7853768428.674276,18484640631.15847,28242553383.27568,28793347260.118916,21702999316.6218,13674267871.281826,7539120463.769402,3715834315.482787,1759471698.2030375,682914729.5757565,175197343.62911534,30656085.652415648,3832042.9562492557,349574.6896457467,22318.79354807194,922.8994665840991,22.76555211034191
78270841316090.4,23776310690422.2,13462522328723.436,10363876682323.602,343868892293.8689,9295062082.046686,2087054216.2890358,6383905443.510306,17848245248.128593,33101344411.197193,42862542693.02804,39193391717.39928,27398161172.46217,16188995758.48242,8176277701.681133,3550573454.884591,1322132507.1165955,453148252.9101364,110795561.64290653,18217636.263514943,2128989.374583454,185097.296034095,11773.824263508395,517.595399937469,14.64237243445474
78006421824654.42,23691444143514.105,13417458779205.574,10331812742327.285,218349273974.57867,2496600437.231549,471763102.62738776,1561469499.0307887,4559036673.845546,10910658553.56423,19054970071.97593,21599610368.56729,17630500184.11,12305391806.075495,7573142552.983779,4122626561.896721,2322859304.9102726,864278098.818731,206724959.8494321,32640869.98237104,3519070.2429030268,260241.9095161063,12385.854962427526,339.9441038234839,4.82168836921839
78133345855224.58,23732679215972.336,13439129500220.855,10349149753166.152,283531194703.67456,4539143662.122145,433449869.89188373,1664139362.960063,6854440553.240602,16939648308.217503,26962336043.45415,27755860690.093132,20544017175.61842,12630355602.513998,6977512130.124158,3596278804.0798535,1886747125.3124924,799531934.3192804,228654676.8453567,45194244.64446064,6397955.972319805,658407.6287487929,47241.30814760977,2190.5520339072395,60.700135027706466
78156757944886.23,23740771697546.242,13445814790203.13,10350253420618.96,351574837430.19684,10440220854.233833,2366760417.6414886,6575951512.877934,17849621078.471436,33158897370.6601,43676001523.63884,40652355327.36113,28723479099.01177,17006937347.694937,8521516072.377257,3637181685.095786,1303747034.4602575,404752269.3973733,94492731.93480535,14590392.489784213,1575644.4240445287,126295.88259484476,7531.498308308552,321.3292995641567,9.274487568952274
77783520622837.78,23624732186052.09,13388247107650.28,10314202604610.088,314912744435.97784,6581375138.244632,1138958648.1200142,4050296629.838086,12808286629.278847,26630266051.46666,38373876519.50724,37169754597.4573,26316359108.783222,15519591201.04895,8027813746.727234,3722032056.441379,1538061140.4969547,611812374.3165834,162884359.27583766,29598764.44581113,3859391.437005531,373981.22198846296,26337.211332536262,1271.1831635404642,39.119770820863735
78237592011677.69,23766063441526.473,13456194286164.129,10359685905499.082,290371635918.865,5950076005.423362,790971031.5811086,2730964339.2058463,9938826709.491604,22470770489.486954,33833803752.589287,34532239061.78892,26000317901.6987,15894965504.205378,8186842394.284492,3647081014.855331,1467696957.8917572,544344259.3592399,133564666.43996269,22506320.10253412,2751609.3820775915,252134.50317438736,16842.50573810424,770.8997122560957,22.541373116591462
77527164554488.19,23543128456862.5,13346298463229.879,10281422143748.055,271499097028.4077,3889159103.8598127,266227052.31693637,899590634.09971,4253605724.2519565,12487811716.999756,23936223778.273407,28065972937.542534,21976928507.325134,13404150334.107597,7118305868.071554,3573302949.277473,1990188537.5706697,877083041.6061696,268915901.63923395,58755727.45286317,9404836.90325308,1117617.6972280082,95312.85216179428,5439.24601506551,192.9458275462251
77742843504812.39,23611627025702.656,13380916378854.658,10307906775225.531,285014644157.86224,5416831646.309559,633546303.0580556,2179483750.95654,8321401016.857093,20166876486.59456,33040894589.935642,35559048683.42118,27202834847.85736,16530769701.215746,8444524545.022361,3779821841.5378585,1552544268.923721,593717871.942785,152408969.9559964,27096421.146978077,3517814.0407833382,345789.22967298387,25279.154931232733,1306.773785253084,45.04114379712105
77460806253353.52,23520888122208.7,13335651217038.283,10277154502124.066,253175659305.67645,4889293066.953278,475737823.738832,1302034543.6841855,5172007296.048517,14165134336.2851,26997229567.052174,33100070465.05276,27896044519.235157,18190537129.21195,9659728270.659548,4323679848.89757,1655827035.853704,556560684.7128978,122513668.74048078,17700755.01894695,1799629.9767455151,137987.71845571787,8110.163252271367,356.70455967986913,11.179141633173575
78033816626175.47,23699747912366.637,13422191268266.559,10336448745227.383,239710064781.91522,4488429198.673409,364802161.1115507,906866674.4023932,3944867221.8747244,11380589814.523424,21792512813.248684,26916114248.022854,23307087395.447754,15885635873.927015,8917818602.554054,4262655472.290068,1813539971.4878168,625135078.0108223,137168333.79891947,19610691.01213141,1957878.744360321,145716.65546003438,8136.43468149711,327.65724203242047,8.958470086571197
78170561990021.44,23742914983543.56,13445209508989.717,10353259913194.426,291263998390.1144,5283031988.895849,563598544.6969869,1994650203.9063983,7967103750.931323,19230937283.203766,30298854819.049484,31348867832.062485,23382269564.07983,14160536894.757645,7445165750.963702,3569696615.9186115,1689856358.0778065,696103166.8738843,194938578.40916803,38064612.837124005,5405705.621382008,571756.8914077088,43657.922450224425,2259.554818418719,74.32205661200103
77538261197423.28,23544165133120.957,13346718491598.148,10281046720969.576,239044579458.67502,4573265568.8459425,406248740.1204891,1004076074.6825427,4094359472.3291326,11832984885.956842,23837884714.486435,30752826445.75158,27116152052.716446,18341431881.914635,9969273831.730745,4485346234.889669,1700343428.7674572,541570470.7314956,111621976.85349083,14869471.340991301,1380885.9044155702,96568.82694846808,5208.857381063869,213.03218970071777,6.318069548556541
77583862988772.17,23562237379684.324,13358707366812.676,10294546231740.41,340738175144.27563,10777770183.77778,2630258314.3957176,6505798710.370415,16440128702.074572,31693158582.82437,45806211139.151535,46403883553.31736,34598279014.058685,20607206981.60058,9779572011.289476,3695237650.375896,1116000645.352615,278054475.9919628,56662799.673198,7520356.308368471,688698.5572069767,46606.74329063906,2370.759466200047,88.65350091580007,2.3298069458509434
77531065773003.02,23544952907425.23,13349230065408.46,10285270049590.914,278745880896.10767,4457021540.597035,2147152069.3134522,5871977375.145308,13206219382.196041,23974034262.890236,32547245242.452507,30203595053.56536,21952642750.156845,14585183157.672373,8422705040.053002,4180176974.472139,1878894678.0863686,739437657.5102559,189928264.70886257,32288609.233083073,3729891.255416223,292480.3370128354,14650.61489902265,426.3127618539555,6.514943935683271
77948629005586.08,23674865849083.035,13413029563587.424,10329128298100.557,305783741173.992,6213894544.0607605,1154111961.0162249,4136903566.2132874,12779162148.76753,26236401802.281284,37334220699.713684,35922479977.979004,25603137736.194355,15429726388.975098,8124755438.468706,3766121048.141559,1551239129.3453953,600568123.0323881,154187459.25230092,26924162.788004767,3357530.529073579,307679.90631299716,20061.760184528503,868.4310419933477,22.96879728495318
77945741734364.38,23674390259477.594,13413033325711.836,10330602387673.275,322584891682.2975,7239531198.59178,1252721780.2792265,4295448751.095886,13786548014.353294,28616703975.358013,41066320256.4748,40186718909.44074,28872280281.04666,16772961712.183529,8233993796.660188,3531560240.434133,1354625485.903028,506354222.0855119,132459173.41521648,24057087.85066987,3201563.1714511625,324260.8493329385,24564.58253395314,1325.1624369205704,48.05542339882028
77808571650488.36,23630974958685.1,13391028533316.807,10315789991496.846,290754700136.37354,6290641325.033968,908393740.7380602,2954775659.417738,10108564414.0153,23042171110.191708,36543280142.47971,38924874777.258286,29841644145.056385,18127385554.36114,9041400063.148514,3791913795.8373656,1370585747.5670292,466921737.0926414,107918290.86408083,16975995.67627787,1934893.4901652322,167374.38016685547,10870.11536505189,505.56841448204597,15.78999115893763
78473652034448.52,23839763629459.793,13493005774543.56,10383101654621.445,314310161610.21326,7036391052.200321,1135816676.9809868,3936139436.146066,13213710373.717785,27188908357.09211,37265628716.09622,35468095975.76827,25534933725.635822,15221727636.126186,7757145671.083608,3458780896.1850777,1386550036.2093456,533444603.42472094,136777001.8247364,24152153.308432296,3096490.7092005215,297068.59070366056,20667.197438323532,977.3010194865137,29.308235767482305
77142543620502.25,23427554441800.824,13288652398576.898,10244092793438.322,264233756884.5127,3863671645.574559,528578479.8323678,1916077720.05631,6377153886.029975,15458858672.5907,26465421056.936497,28526146406.850845,21353965077.733982,13667872428.507668,7992817603.907793,4239015655.109759,2106997121.05214,852029391.7194476,225715934.85671616,39724055.831353314,4832999.130371483,418094.4915355033,24981.49197415073,957.0763366511361,21.41237508523911
78276607585921.38,23777369649180.89,13462010290931.15,10363016263035.01,307135704757.8247,4746795323.786198,638349056.7336453,2748507343.919085,9788133189.6174,21083778110.413937,29603495755.001385,27483545461.569103,19006398742.59885,11441535454.95711,6423754552.126158,3406426335.653558,1851726142.5323167,834200873.2956953,256760279.90694523,55161246.69455959,8439443.275033012,913606.0225815921,65970.22847423109,2918.128360383352,72.89932608478207
78267558514886.47,23775858745257.64,13461404714530.168,10362461974345.162,300454812415.22076,6218047315.635427,1179466875.059501,4164429521.7896338,12896112644.223682,26041972864.770073,35875927562.25914,34102683156.970345,24581266995.994354,15054979959.002827,7964023955.170752,3664176622.4274936,1513336613.1204443,571412059.8545616,141917629.45268232,23873440.193029493,2858192.97347481,249665.35189825966,15283.137220552488,606.7470388294935,14.317231057208955
