Group_1,Group_2,Group_3,Group_4,Group_5,Group_6,Group_7,Group_8,Group_9,Group_10,Group_11,Group_12,Group_13,Group_14,Group_15,Group_16,Group_17,Group_18,Group_19,Group_20,Group_21,Group_22,Group_23,Group_24,Group_25
195507006389050.94,50593480472743.5,24424571593893.332,8546807990933.241,1618931207691.1692,363085285492.1271,99382904035.46698,27438484234.006832,8246797550.448183,2781651236.921727,979863527.8315881,328037896.4070973,103852292.47446346,32106909.49533924,9737998.436604096,2887347.528977976,854583.4775762707,255145.75818909984,53381.36946913978,7165.466565143191,584.4742622752672,28.902569112469557,0.8607577502344557,0.015445018122299536,0.00016795751798376205
195335805340049.84,50603095708074.92,24443119106610.934,8554983233479.406,1579321230572.6929,366886888949.40955,105001842614.76225,30727141667.04249,10197341582.02527,4033727577.184744,1692037713.1809826,637382626.6656711,210505860.155007,64269413.4714369,18782257.97910552,5351145.26505296,1569860.773071448,447343.1937020584,89060.85882439851,11372.057557178468,884.4639710752563,41.940773854580506,1.2097726713889467,0.02131357298254624,0.0002310558769164905
195533938933966.0,50587865569724.35,24421027634746.23,8558968375703.155,1784474969603.549,362683638688.6984,88806877149.4476,22213304082.007553,6184869067.932168,1971158941.9225633,660587765.8652912,210022396.0807001,63451712.15163756,19081926.33564332,5837610.305164691,1842197.5146415522,641247.1325941221,221594.6883215469,53567.996656772324,8353.930896235945,795.7392615643531,46.091786661386635,1.6029947340955704,0.03318591955531268,0.000407405879347645
195518488205104.94,50595907492244.77,24426355577465.883,8551993781735.117,1670704949308.2083,363221253222.84015,95865847213.89244,25575535096.24912,7445465396.451314,2432174877.6406584,831291907.1595829,272203531.7227442,85370281.98769563,26613793.78486261,8361600.632536197,2684149.168167996,985297.5640722881,326216.3668998317,74329.99576735536,10864.981213273344,970.7491398887657,53.01861677641207,1.754805341100713,0.03503015379728219,0.000421597104481955
195534128801139.6,50593419016451.46,24422756608046.188,8542445495839.067,1585275980314.334,360695019144.87744,100372705696.63391,28046965427.59755,8428211470.39155,2797606722.590386,967357101.1707946,322656202.0485534,103463233.88256894,32756733.3320643,10245441.569333665,3155097.923009472,991766.1198302537,293418.3922529907,60338.88087036213,7928.416291153262,631.0810019159463,30.382420180367184,0.8794860148046735,0.015334253811128882,0.00016249112648584238
195525186867820.2,50580257034969.84,24415020316355.8,8557263760975.714,1794605484393.21,363291908119.80145,88593833797.95044,22112201663.77724,6172035825.84792,1983223563.9306304,669458233.7417141,212168621.85668868,63005581.208086066,18341940.971248765,5333429.50765989,1565324.2308722544,480960.5766489698,162386.08212924685,39151.17780612188,6126.810547093592,587.4653631259649,34.366913956595525,1.2132991174077725,0.025698408403863213,0.000326406208455958
195492533796770.72,50587846308151.57,24422891392055.25,8557552865269.012,1746079534231.7727,365954344276.677,92759703798.56532,24020701514.126926,6959044819.668694,2331092260.345255,820464635.5469215,268690464.9523408,81414969.19106552,23896584.57446584,6927735.067422782,2000137.3337953568,588806.4608528975,190588.5620661068,43830.63324419622,6521.591488347079,592.9637026814022,32.82255785936037,1.096098134937987,0.022009756745027777,0.0002662033528327252
195519955797200.5,50583261603099.97,24418976136226.082,8566629971253.488,1877004446727.763,360838266359.50256,83161728271.70517,19777038167.72507,5334433994.014253,1678266249.475121,556026205.301034,171518391.3218862,49144806.27452726,13743526.281436944,3833317.5625282084,1076585.2931146552,310675.4066571524,101274.35784759554,25279.673742648374,4174.347056832195,423.8951168749361,26.29709504991925,0.9843297283905368,0.022080951987805575,0.00029665364227098604
195476740920727.44,50586375847657.52,24421592029705.918,8547442958599.391,1639480409986.418,365422785387.94586,99425326926.0194,27498368068.725723,8456994141.198917,3003985802.2173195,1120930368.0389304,387284437.3903607,122781952.79280184,37377724.95428081,11155175.656045185,3296338.3011329025,1015661.1851822585,309513.24991783407,65982.43763652821,9037.757658609993,754.4648408336014,38.34773636411167,1.179706895350145,0.021965236905720678,0.0002486138174473602
195531991166532.0,50581788993190.93,24416159733073.527,8559569527302.661,1818861703684.176,362235726426.9578,86744757988.4757,21312089044.769993,5879690534.42177,1874543662.8266258,629055948.7002233,198430483.1985659,58869053.134383485,17271380.899395563,5143652.223945941,1587721.603348078,560314.8304277255,197490.3344053356,49287.938655830076,7994.725106465329,798.3193708109593,48.92754251562891,1.8179329818338095,0.04057880808310826,0.0005419206900780402
195533917775905.22,50592118454543.18,24418534609351.293,8515665505496.635,1317380309539.4912,337539770542.1902,109552998316.49149,35399160058.70827,12019765003.311665,4414733342.80375,1674542207.7757783,612895963.4855518,215518573.63631523,74545696.90777652,25354233.744258597,8498434.826760774,3115754.777237164,847610.7828033424,152000.52554147982,17081.309306338786,1158.8968266359675,47.81163641917486,1.1995310875003211,0.018420648773970066,0.0001751251972219252
195538724184552.75,50596884396179.84,24426465570102.098,8554897878523.893,1703509203958.3423,362575437143.50415,93324556155.86952,24244236756.688335,6820141704.896551,2124628716.2273626,691537603.669059,218789111.8628312,67136156.51121765,20485761.046131592,6204767.214738648,1855180.2582963232,555986.6155999571,170793.83734820472,37866.312253426244,5451.566794252751,477.60417413023083,25.35648187266622,0.8084298616148228,0.0154510862607832,0.00017787906479819994
195488579078527.44,50590221937357.44,24423686922711.98,8546910326752.036,1621449289829.6226,364113015209.2195,99855939644.88324,27720895283.48986,8465736300.8292465,2944894203.4337406,1072882797.2859733,366300837.4876246,116426854.48292255,35841865.476579815,10832720.858118702,3227331.8008086565,983302.1717500188,295438.7624007949,61972.99652338429,8336.533297489113,681.9681573236114,33.88131587255586,1.0167853983352297,0.018463350179919097,0.00020441273864308084
195514825248897.6,50602636252193.625,24433550628635.277,8566438931252.375,1791424728334.4753,362087118265.3217,87999337882.91214,21779166719.729305,5946013835.438196,1834824865.3500853,594794713.3418709,185691474.12637,56016838.70688371,17008519.64084311,5288781.384511585,1709857.4964128584,629465.8987106021,222583.8598974908,54792.87178158859,8704.741298763409,846.4949645871023,50.19731416971177,1.7915771351230874,0.03812604287907822,0.00048177126079226656
195522650282342.56,50598326087050.33,24428523739044.324,8551863767983.378,1657491733349.9014,363519254472.94824,96854128023.77608,26036054614.45911,7605534861.458872,2481025084.0616403,845569387.0445735,276409952.5935733,86346509.23157904,26540219.178361267,8040835.185668946,2389469.042214306,708198.568077054,211894.33244071173,45287.63824082598,6265.501934749799,526.7588479631684,26.83584846189855,0.8221133684904471,0.015144537363276141,0.0001687653918771628
195509075336626.12,50594408116333.45,24425316242787.434,8544545735995.306,1592315716712.0715,362456541421.1597,100933052544.7802,28326628493.115345,8647798216.87764,2965129058.096102,1061847914.900357,360576256.02393395,115421512.40469086,35970021.11268868,10963075.759784114,3248773.0663858387,957410.4977682153,253454.57435087903,49232.119103130346,6200.325318775172,473.67271189192667,21.829324571542205,0.6024227056590089,0.00998348847058126,0.00010044368733944797
195458288587544.62,50602787566229.42,24436773737171.277,8567168854412.443,1770476609043.484,367194984868.0249,91932082718.41454,23558622165.57946,6782916173.385143,2268419375.9298162,797739132.2581699,260014508.1755124,78037146.36827043,22602853.014636632,6445764.298922724,1822497.7725721211,519320.4593365407,163027.53264526642,37512.2689529698,5645.661613948612,519.3533042129695,29.070927944538152,0.9808751550937878,0.019881083099426402,0.00024252113279254884
195533609255114.9,50593533137278.016,24424333286720.055,8555700215692.928,1725439828351.2976,362593767015.42957,92056208681.59668,23680950019.236263,6660883377.864357,2100482459.5609684,693931685.6329128,221072364.17640138,67997405.86085331,20934869.206911504,6534989.883634904,2096736.9435819003,768835.1437318625,263003.18360699684,62261.86149027119,9488.091063549618,885.2086423290494,50.48708208585872,1.741751414176417,0.03609976256284902,0.00044860437732475756
195465006608590.6,50567954554095.69,24409083438432.89,8551491461137.494,1758505489086.2744,369091789382.1986,94003515856.51639,24772218757.871178,7537723059.808781,2762599628.9158497,1073932904.686924,374041461.6430265,114709985.0427009,33013270.439730518,9337050.081829822,2674397.1723883697,831196.07429299,270266.35868578067,62437.62329374839,9357.206723911046,860.8795067491852,48.53520482176232,1.663863988409867,0.034569004817015504,0.00043544790978087037
195522495638850.38,50604889030735.63,24436868187485.082,8585875674437.916,1996191907222.4258,346693944016.2706,71584330798.85085,15313643487.942806,3693476030.4758906,1021770212.2680387,300301070.2129005,86656942.76582097,24975567.549197737,7593397.457022328,2501633.4382158676,904707.3923780895,402253.8325668794,164297.7618351224,46980.03505901863,8760.146207362366,1007.2218533375009,70.73299764365271,2.966352238350963,0.07283946609744177,0.001034855017473952
195502227007892.4,50601368636672.61,24432985261713.93,8565319751472.092,1777793073435.6733,363887685641.6967,89664391443.29033,22501216994.86172,6244035594.90906,1967550050.9558082,650342807.4985693,204615142.06697083,61183997.64461665,18046818.352911435,5304168.866167327,1559212.2964726354,467623.4498079839,156320.2220367982,37168.94365349061,5723.424646912778,538.9563179047574,30.91203360967721,1.0692512418069904,0.022214399319169652,0.00027775204080216116
195529433911462.9,50588066794427.07,24418285165133.914,8535780912507.606,1541873958885.0679,359520893411.11835,103087165745.23138,29711250939.75994,9260969835.442514,3224280614.4009037,1170780649.0226855,403966398.1365589,131565691.02162094,41657508.5275732,12840946.823113339,3816271.6581439064,1114957.2230900899,284475.3392280133,53003.86401633259,6393.700866620841,467.51662316833927,20.62248203729458,0.5452393555544723,0.008675182663008669,8.403777507039488e-05
195525233516685.25,50587917386126.74,24420634626113.777,8552695017637.809,1713641838105.5828,364432300171.7246,93817543583.23233,24544159392.347153,7093275060.213802,2334161284.2291136,805513354.3127911,262709888.39372027,80706406.16765669,24293125.730822574,7261047.294642743,2169663.842240056,678325.0305280907,219476.46907901645,49966.72437003029,7337.417358518071,658.1876189682148,35.984127569734724,1.1892733700492863,0.02370194409755024,0.0002856593957085073
195506000577575.47,50603695853166.23,24433319958619.758,8551963253352.072,1621858228938.053,362295980495.6647,98628169057.56596,27006388341.492157,7980004834.132101,2612150845.396644,891830568.1789781,293949688.4868183,93390218.8690498,29468325.5592722,9287638.15177896,2941437.043212545,1024814.9496128119,324970.64567856706,71055.66126451892,9949.571041685811,849.6366421457449,44.257762435946326,1.3963184949424745,0.0266290248851803,0.0003078645589559071
195490042861775.66,50596744492359.555,24429199131150.207,8554176330084.084,1676068498508.0376,365731612120.0331,96954988484.01622,26091912233.057663,7763161999.150133,2640798227.7820826,942082756.1479751,315016808.31350076,98126812.72994258,29635557.058929123,8793135.833575226,2570669.7000639867,757645.4693279114,233858.53368635554,50906.91063878538,7135.269046709657,609.1651909794989,31.59644440675891,0.9888355589656841,0.018668150917490953,0.0002136797334257485
195502819205364.53,50602817595264.46,24435093782358.75,8572678589057.072,1849231797773.7324,361398002078.3186,84631471965.88799,20296150709.68006,5427152643.440657,1658461846.2562647,532655262.1927656,162713904.8102652,47239356.44683052,13546422.324889414,3876674.5467800647,1109643.5827056793,322154.95378782577,103111.2635049106,25152.682473254492,4046.618671062689,398.9963911950241,23.94132012943825,0.8634707563680869,0.018605620816210488,0.00023964208859181084
195496908425670.53,50588896326792.414,24422958494229.676,8551228123820.907,1678529926620.7283,365826744387.2864,96895699982.68997,26100221378.127087,7808520372.530072,2687106130.263508,970822937.5031058,326862703.0176635,101815265.73242383,30618175.269037914,9034539.686408602,2628139.2122672433,771165.8039896268,237491.92307368972,51662.316984342135,7239.679996201416,618.0266366865419,32.05955995908481,1.0039773341732356,0.01898562130717152,0.00021802183911987592
195505960641264.1,50594193249463.24,24426977691973.29,8558977123458.916,1742902633344.731,365198094724.0624,92420963147.32837,23812405978.58544,6800583473.417925,2218189464.692032,758907427.44145,244627974.14898163,73948403.49253,21775183.524800964,6303778.317916501,1788190.0402085064,500152.26302775805,139753.92263966537,30167.31744190916,4286.3895746522185,371.75673084619837,19.505938576384494,0.6126726502591677,0.011508557152940774,0.0001301781404937144
195515262296442.53,50574239918642.03,24408608628301.617,8533903666907.392,1571999833266.7588,361706975629.2074,102209143504.6749,29212243046.0888,9182403021.12527,3296208500.114228,1239820965.8096843,434609790.2046755,140577579.55576518,43590523.80053,13103606.516164534,3811850.461899856,1093954.7758520413,310700.1095729937,61876.82497009015,7896.507206423366,611.6614792799396,28.716187333422422,0.8134295315938509,0.013945527960694535,0.00014586807531103354
195410599640568.75,50579735172079.16,24423315468692.12,8573668630965.716,1918366207124.811,367493718437.66327,84909635196.95839,20719821878.43506,6046208585.128038,2193053052.650949,848822790.7101965,288272465.8945209,84500453.22659849,23446044.178109523,6688831.440968201,2056932.7047257677,735804.6559909695,266393.76034149964,68701.53575222606,11568.92227016622,1200.768820320602,76.31834998975414,2.924906766746439,0.06675390992697007,0.0009000381141477839
195492891541389.6,50570616389984.41,24407119288232.465,8532360549949.563,1559970220724.0554,361490766907.7851,103108122835.20915,29833475781.482197,9576376490.590643,3555867952.034588,1388157902.4592028,499491345.15528935,163685264.2635588,51132725.42342956,15572959.487714903,4678129.520526043,1487213.637859406,434920.9378874046,87909.23655074887,11357.58501429726,893.0592023983152,42.820153957121484,1.2485338501650216,0.022215980995542495,0.0002431760190105413
195436438654124.0,50582924638835.67,24421527595235.363,8547098550061.497,1635758275683.2393,367737849037.14624,101172772082.30875,28503917889.431374,9113525406.067696,3462150507.1848683,1392468986.4347432,505647885.12719977,162604797.51945302,48844133.31821492,14164141.640721753,4031110.1427674484,1174890.6475638538,347866.1016006738,72420.85853319129,9699.007150830103,791.980350417634,39.42287891411494,1.1924106415525735,0.021994721331366783,0.000249369754854101
195550116774356.88,50586138209972.914,24416470180412.805,8544368852354.743,1647341156101.6584,361789780778.836,96611336102.798,26008560446.009163,7586695534.96743,2461362168.5648394,834138010.845075,272694704.46377414,85898994.64355469,26902243.4664364,8438468.43946332,2672747.1514685564,948946.9851883481,308818.716961823,69400.39457221168,10021.992674032019,886.7233619670451,48.14417879746203,1.5933171164000308,0.03206979559888732,0.00039301563717268894
195533834295548.5,50596378919750.52,24425406781342.473,8549325894577.744,1645639506355.876,361920658572.10486,96769130860.34329,26034770412.06693,7549311751.680989,2416389594.5321054,806873194.9351964,261697344.5670034,82335067.22115573,25822998.7614666,8097047.264715882,2547526.837173764,867234.6117039882,277197.8181140675,61377.44915759567,8713.59441668167,753.927388520593,39.71295186197982,1.2631520359203647,0.024193129175373654,0.000279696045305807
195544144306728.03,50591234861358.836,24422030386218.016,8554792763591.91,1728260167359.1223,362497249411.0663,91805396370.1094,23530372118.3382,6568774906.915513,2044211177.9004016,665434938.1047153,209461667.3995062,63609139.953494355,19147979.322853036,5710018.958211788,1676091.8746083025,489033.85877154546,146466.79581467688,32542.902857525874,4724.390930352756,418.00662853973336,22.40648007874855,0.720354352494958,0.013857768846595224,0.00016023214421900567
195496062592444.62,50588191814043.336,24421154827439.434,8542684411438.496,1593242204051.3018,361676981554.8568,100565975317.11865,28285649658.184517,8743455512.239473,3078110409.6498947,1136082888.5007963,394273223.1956403,128430906.34824467,41207210.86132097,13381843.36491894,4497353.354261442,1813124.9675114867,587808.7269148829,128132.65899985417,17725.657623027142,1492.222547184159,76.64374977591191,2.384747906046161,0.044754624455437785,0.0005058700638182371
195538208549779.6,50582748348644.69,24415694213102.758,8551710131596.629,1730360679537.583,363205902525.0144,92158296914.83487,23766478813.57231,6758405694.150054,2179440029.0015025,736854926.9130316,236991107.1940129,72466478.79972538,21930417.674662154,6671763.345935331,2067455.1506510763,714815.3142310906,241360.10714075482,56857.02369562548,8647.055729455475,806.5880598216061,46.09088041860991,1.5980967621735491,0.033434105352062087,0.00042167329049740257
195523137584074.16,50598143671275.664,24428334540568.547,8555948092976.574,1704371733329.4495,363843301302.2644,93974633810.8135,24552122585.51045,6997458172.168338,2232614058.229138,744988422.9341316,238646294.95574814,73149770.41143073,22089843.608713426,6577231.142671473,1916313.379915287,551389.0776097584,153541.39241476974,32508.454141827388,4508.938757164938,380.88354946504825,19.43963951807966,0.5934237985707702,0.010828013940658462,0.00011896601493366433
195515958220797.12,50582712003281.35,24417457223833.617,8555991840023.477,1765612495836.4849,364794911344.82996,90982014555.5717,23198003021.21771,6615068772.307704,2176722644.376718,752635727.4059838,243139024.23996282,73066187.0271021,21361284.169137172,6186006.608545616,1787959.5979317217,526478.9897057258,172954.4046650068,40464.752772466876,6133.178290270713,568.5070776479582,32.10424556105025,1.0943725373750857,0.022443114642926056,0.0002774911003303191
195535248759051.3,50592257203640.016,24422363548292.04,8547824741449.968,1646000062320.5125,362299832898.8076,96971876663.3136,26144091258.204895,7621688401.94714,2464381681.5796585,831484168.230219,270852686.586878,84978593.55132191,26407927.07149727,8144575.467734162,2490410.474051778,785460.7208843334,244588.7873073831,53138.53300550244,7406.562487522082,628.0122192154655,32.32618666692144,1.0026200835583023,0.018722211041151425,0.00021159187632768957
195450186875405.75,50591820391509.32,24428798972904.67,8560572029657.254,1744178279779.1934,368732367654.4475,94432732915.47469,24854784431.18191,7443002014.546732,2637381794.214424,986984411.7605875,336276168.2137617,103209339.55653058,30250293.231369957,8793411.757759204,2604755.5468743956,875380.9364751135,293031.0627063943,68772.46311500344,10469.613010872336,984.0403119242058,57.21190172587879,2.043762289908128,0.04469271336528142,0.0005969041207572588
195498249959520.4,50587207767615.54,24421083118503.98,8550230118415.602,1677800583541.8933,365420546592.22595,96720907072.48045,26018862380.512688,7758777666.905276,2653824786.5846276,952338274.6838955,319340445.15972924,99460537.15474385,30027591.124996345,8936711.68081767,2641275.112874413,807270.0098008844,252454.40228981775,55492.62493538429,7856.246657098218,678.6048750035694,35.702723270144936,1.1366956639101606,0.02189626340976387,0.00025660185664945815
195477692457762.88,50577809214136.39,24412999040865.26,8529743846328.852,1498458231136.097,357847856146.8847,105874813315.41734,31683738401.23168,10460518983.871777,3980075992.5591526,1591231431.1089792,586688428.1405274,196756581.76499185,62627568.9089486,19279037.282202594,5772767.490651512,1762596.0205528066,478918.0602810121,89819.66176085558,10739.912324257868,775.8272463364193,33.89588829706278,0.8946184161742112,0.014365206303332255,0.0001423115870369374
195519712749012.62,50585480365521.875,24415413029469.14,8522242800737.952,1404672847512.3188,348135766017.803,107954273489.61275,33498104392.665417,11120349557.004148,4087925018.8253994,1562174548.8152678,567173630.7501351,194323658.5545203,64731572.088755235,21059154.89945975,6680348.613780165,2208385.811871524,596380.8738461375,108210.95024069455,12370.015341837243,852.6614704977632,35.547012847903304,0.8950598801602356,0.013700469055484298,0.0001292276167893912
195547110244208.03,50582587203490.32,24414704693395.125,8548647494801.676,1707657108945.0386,363359901563.8828,93602090667.89308,24465407425.65537,7031222079.737672,2286287576.782545,779019791.4790612,252595480.15619224,77767452.52831514,23591593.581074115,7133019.474008676,2165232.0035745553,702311.1224292787,229554.41318828176,52604.35922853403,7776.47108820996,703.5063444122841,38.8979624424253,1.3040510609411655,0.026434310223631713,0.0003247058722435832
195449243768297.03,50592226060359.7,24425484817145.273,8529390588897.343,1419219699735.1724,351041771105.1649,108611265787.34038,33852901394.8979,11528020856.82126,4482648108.971809,1827173828.0414662,689713684.6140488,237841657.03160045,77941333.20836334,24658717.296783872,7560863.053507755,2379773.7477696743,618875.5294977413,109326.94323365408,12228.39977889317,823.0294116723419,33.42249431896567,0.8186755711201642,0.012197408054026655,0.00011243033755747148
195509580824178.75,50580468476405.61,24414478117259.63,8541722811764.427,1623282472311.9924,364143338600.84125,99764668777.90024,27696928961.11271,8480399003.467528,2968019028.7382865,1088675087.1135685,372733151.0786984,118052909.68366124,35931220.189445995,10611970.310464062,3021714.362741776,839538.8148357752,204709.03681220414,38716.51096415946,4803.6711160808145,362.81411347678176,16.51781628258786,0.44910636140975646,0.007313504153538715,7.217790120442754e-05
195477899312755.78,50583636332483.195,24421771805996.93,8566808601025.535,1860303785858.5015,365027538086.97046,86241573188.07411,21168604997.08861,6009432308.283718,2043182664.5541043,735479526.2425237,240464469.9131538,71107180.187217,20424185.58499694,5987630.228718455,1840482.2224064763,628535.0192295302,221939.8624628048,55548.306048366176,9026.246469298374,899.0420468780617,54.565164643473864,1.9898679494815252,0.04315363938848952,0.0005533838153784112
195513516049619.3,50590378101159.26,24423522228687.203,8557114403331.369,1744216252064.9421,364831923913.43677,92192526596.67072,23738500916.37999,6787960727.776088,2221882572.7150393,763363444.1015568,246870260.81249118,74887352.33757807,22207452.613776512,6533159.974064556,1918859.6495852687,579323.8628889967,189239.42108740722,43755.65921873784,6538.293590886722,596.8259653161259,33.164932774004825,1.11173547572424,0.022405578648738066,0.0002720210331349403
195524191046494.28,50586438901229.7,24419934139301.95,8556813881925.043,1761800838029.7368,364120511192.7711,90777095167.63599,23077627008.23791,6516590141.164174,2104217113.6652024,713081265.6892039,227940253.08507535,68515604.05628633,20160644.48575801,5882043.168357296,1707973.6071282977,501657.5776609707,160931.21497764593,37259.11689120663,5616.773230824735,517.0544843615788,28.94907035180305,0.9768944634168979,0.01981997678046363,0.0002427035178950654
195515926084887.6,50583502650819.37,24416495682604.895,8543372865726.482,1632336482596.4136,363853665658.4684,98926111797.98567,27236823883.21701,8249875571.121473,2844261793.149259,1027205424.9309794,348335043.0034102,110203894.69251707,33803857.33716759,10173479.936996866,3009333.120968551,899889.4903063545,264781.54683571844,55249.77683828833,7442.6998743897275,608.9122493796765,30.195656084481513,0.902452620270431,0.01628518356034552,0.00017892370753039437
195542759549987.2,50600142025243.96,24428571577072.516,8556139280023.965,1707301411440.3538,361997623795.929,92744386705.14441,23953930420.83378,6671469289.932679,2044607486.859363,654701703.1458791,205494077.95034868,63111295.51423682,19397267.820480157,5949889.863029871,1815929.3845245899,566723.7649621704,183865.13198252744,41896.841770895684,6144.159106078154,548.8251637986671,29.759916418243957,0.970617753262161,0.018986743860561567,0.00022356266364844716
195439958093684.03,50579256786514.64,24418832314371.945,8554383604647.64,1729897390637.208,368833102121.4577,95544782833.2736,25488139208.39546,7777842408.202351,2830213497.8320312,1089777404.0545068,379068569.76386535,117506763.63939928,34538567.2277204,10053266.384184645,2984230.6274219663,983955.0804332168,320856.58109146636,73325.72030804795,10824.806375545779,979.5383587357546,54.27510351007999,1.8268671386781161,0.03720728186624445,0.00045834426181025226
195533844544179.16,50590835760348.65,24423964560579.04,8568875356809.062,1877364163286.9797,358113347863.6624,81748079387.0339,19167294782.683018,5028741872.973465,1511005674.6873965,478140933.77457154,144622616.17393535,41991711.31586822,12253826.671491262,3672033.7515620207,1151982.9034717982,418675.3797831928,152912.9404395025,39947.541285086074,6810.469482024444,716.5383499236623,46.3006390651433,1.8098377941757575,0.04227793435123367,0.0005864824831148176
