eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.79527936974923,0.7950934203947818,0.7843610008611982,0.805799417913919
2,0.003910797090955101,0.004193662859501749,0.0035322347810446144,0.006210756105686801
3,0.0023718252308337967,0.0023122464696930098,0.0009994892837139186,0.0040846126912184
4,0.001070856461080641,0.0010889952554103246,0.0007397542258180642,0.0015156334517798127
5,0.0006819505985269368,0.0007472504720201669,0.00041946567610828296,0.0011107621245623576
6,0.0006365105759009458,0.0005224892063494542,0.0002797522458014778,0.0008304886938911032
7,0.0003593367859491279,0.00033739547400171656,0.0001649611932934549,0.0005218228100055547
8,0.00030836330863003074,0.00023297612678966901,8.726775254823738e-05,0.0003933519717670541
9,0.00022363804239736382,0.00014273104790446834,5.779905815442571e-05,0.00026447567418481845
10,0.00014114101723978998,7.893374262096154e-05,2.9261802887479747e-05,0.0001712361428253774
