param,sensitivity,boot_mean,ci_low,ci_high
P1,0.7185008712462009,0.718815557904057,0.7005532021660831,0.7370389268589225
P2,0.2068498465308861,0.20671860130828232,0.19089921010919494,0.22240847259656177
P3,0.001432292282037288,0.0014575378092140726,0.0004809373091033919,0.003001248801432577
P4,0.001409042551523787,0.0014421812028634913,0.0006411006508301844,0.002469840472701453
P5,0.0013248512215393905,0.0013083042284741345,0.0008129438289892611,0.0019919392285286048
P6,0.0028204214351260043,0.002778858953162056,0.0015625432006053687,0.004558241452337132
P7,0.027119671279044254,0.02703296679361893,0.023158603791773986,0.032312287813760464
P8,0.024604166748006875,0.024629335055211955,0.02365144412253377,0.02575935244296752
P9,0.007495539922204536,0.007526807818127338,0.006317952795245506,0.009114613445988804
P10,0.008443296783431057,0.008289848926988619,0.0058031802109725725,0.012506479342299483
