eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,1.3344621605157392,1.3344675371633563,1.3108009889117753,1.358451987179233
2,0.09358628400106919,0.09344085397817246,0.08455365593370492,0.10264309573430164
3,0.005128427437138232,0.005679851641681564,0.002015978062861123,0.01261337567936071
4,0.0021691174418368717,0.002353357283498402,0.0014959781429048607,0.003552833471640319
5,0.0018230684958056736,0.0016929562037825048,0.0009526672801178851,0.0025725743462935518
6,0.0013580211413750996,0.0011832259569584415,0.0006815646730166593,0.0017295535573018449
7,0.0009062505917760047,0.0008507748832566877,0.00043173574213507875,0.0012878670711158654
8,0.0008213163440850687,0.0005865999473993963,0.00028967226401443557,0.0010028793897421235
9,0.0005610970572818817,0.000344810269588457,0.00016074700086916795,0.0006470025014066694
10,0.0002467415569493799,0.00017338655390466672,8.943557435135146e-05,0.00029467135630694997
