eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.12180928749774585,0.1218012635723159,0.12014271403220389,0.12358273725192029
2,0.0035093019892704874,0.0039603199844703485,0.00131730253155896,0.0089088908806925
3,0.0015360825088460799,0.0016800881286787193,0.0009958229973381814,0.0030729779978614503
4,0.0011480754853634022,0.0011407249844690062,0.0006734321860973437,0.0018135248454868988
5,0.0011081501781770502,0.0008306490340377319,0.0004638013130039314,0.0012476305029111962
6,0.0005550303807461713,0.0005520227603362984,0.0002711972717760584,0.0008871130946916505
7,0.0005061956650982645,0.00037679043303970875,0.000168842762716726,0.0006356617134364879
8,0.00032852941924707416,0.00024266284234222027,8.624291288979332e-05,0.00042599271190041057
9,0.0002591138520816732,0.00014406725991425275,4.9395648103812016e-05,0.00030699071300702217
10,0.00015410121275961537,7.37887246865577e-05,2.897167854946312e-05,0.0001672960218182861
