param,sensitivity,boot_mean,ci_low,ci_high
P1,0.5959066226539892,0.5965021490196424,0.5710655796639894,0.6206670008527693
P2,0.32658121096673803,0.3265350893891707,0.30538890140494745,0.3479184604923868
P3,0.002850143023124279,0.0028979894256074934,0.0008780752192328042,0.006050400443193721
P4,0.002846105736070136,0.002911768458100816,0.0012549430017966816,0.004980196078667148
P5,0.002665160645795007,0.0026273676049862068,0.0016204944403985166,0.00399135842147836
P6,0.004747113347865163,0.004652612414060326,0.002117963359046797,0.008143103319985232
P7,0.024334412624928834,0.02405459323636071,0.01625641195112094,0.035093132656014984
P8,0.017858893814545897,0.017897192709201017,0.016155902732839532,0.020312121570520297
P9,0.010017135518812469,0.010082273345116037,0.0077105201890455815,0.013288352621149573
P10,0.012193201668131154,0.011838964397755006,0.00702206437772685,0.020514444033463506
