eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.12796718031959453,0.12797886986103535,0.1260012794621067,0.1299670187346575
2,0.003212908876651851,0.00379743998563049,0.001931962400358941,0.00810159206690326
3,0.0021688264693683185,0.00206894917710683,0.0010954780436243415,0.0031186147571660274
4,0.0013208299018706167,0.0012726720194637213,0.000593449954644506,0.0018875903537310295
5,0.0009974701846236485,0.0008223744084046196,0.0004403139087431155,0.0014810346486078014
6,0.0004940180306166501,0.0005195193491465893,0.0002740539712015553,0.0008738610708849459
7,0.00047178534995760246,0.00036273175723591474,0.00017504140838081183,0.0005946193943477711
8,0.0003278637590461053,0.00024334440988209844,8.68277716070762e-05,0.00040433202825594465
9,0.00023158231503994165,0.00014613044228157715,4.777794010306168e-05,0.0002737931527617716
10,0.00017933780770157455,7.690186366397623e-05,2.7882858278578554e-05,0.00018981393626182202
