eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.05378336339973128,0.05375235810836986,0.05171728385238466,0.055836126780152984
2,0.0041265535762125775,0.004815319727637674,0.0020839599540553888,0.010486266990071639
3,0.002498775020898439,0.002351019273165081,0.001188874708454307,0.0038890507823194235
4,0.001410788159314047,0.0014156515892564505,0.0007045046791366625,0.0021914631438762944
5,0.0010628297177175496,0.000933054001882884,0.0005384650992314255,0.0016009863156337505
6,0.0006760931796445024,0.00063544466799097,0.0003368242649917621,0.0009401542358401933
7,0.000578325392537544,0.00046666622438221845,0.00020887563995793373,0.0007079993498769471
8,0.00042936041555146487,0.0003120253863936061,0.00011384625444611402,0.0005416911430379868
9,0.0003604544406170413,0.00018187028277716753,5.9564258941506455e-05,0.0003970909867698177
10,0.00017958155254240468,8.9848285704342e-05,3.0152987124295118e-05,0.00019555291866509833
