param,w1,w1_mean,ci_low,ci_high
P1,0.661422906118862,0.6613905536746069,0.6594005158927562,0.6632199405070605
P2,-0.7456854507176824,-0.7457123538264882,-0.7473305253896737,-0.7441130536150247
P3,-0.02511605933136065,-0.025129957954542863,-0.026060612690532257,-0.024363695096988828
P4,0.0008308059210213228,0.0008423625209970885,-6.079457179433749e-05,0.001792686608339551
P5,0.004784707500176617,0.0048171060930172534,0.003822224205313169,0.005863526618914974
P6,0.0034665414735125613,0.0035230535283135374,0.002209081417106827,0.004660421192646239
P7,-0.013261565044949056,-0.01319442051821921,-0.014991977159474168,-0.011478611204391519
P8,-0.006900500790545906,-0.006913491104215089,-0.008476418612626524,-0.0055249142332547746
P9,0.05101021147884482,0.05101634841195632,0.0489616929418618,0.05320278361583277
P10,-0.05459856358058254,-0.054558515230189585,-0.056863306981026644,-0.05241020237724393
