param,w1,w1_mean,ci_low,ci_high
P1,0.8152899094728798,0.8153944790748076,0.8115489808306248,0.8195298906460158
P2,-0.4748059652558566,-0.4746116604282077,-0.4800871718518304,-0.46869303903822784
P3,-0.0058427249486078196,-0.005716036541969411,-0.009877370711868469,0.00039433355176315266
P4,0.012595126409698032,0.012613778109144918,0.008463270585920304,0.016927499122599065
P5,-0.001955798253255176,-0.002058100748267587,-0.006967423232938337,0.00263410601682137
P6,-0.03729494057750501,-0.03750795894923797,-0.04321143836685951,-0.030430884299171995
P7,0.21453832250035343,0.21411344846112845,0.20308640358779606,0.22586637541826368
P8,0.2343206202822517,0.23438814571768196,0.22886532395514567,0.24023351404663892
P9,0.06614355478053068,0.06616156969539518,0.058992732482328836,0.0725383029387587
P10,-0.05446404075938336,-0.05471774968586351,-0.06231372354506234,-0.04409521427390635
