param,w1,w1_mean,ci_low,ci_high
P1,0.8950714994815929,0.8951344347714774,0.8915699674695209,0.8983358854434789
P2,-0.21501294166044613,-0.21485459868883364,-0.22162320229594956,-0.20821108453315057
P3,0.0009215823836038573,0.0010451238521191467,-0.0030795950799760922,0.007123547535124783
P4,0.011894334279000685,0.011912635113089263,0.007869121619971236,0.016079280410655494
P5,-0.0051459651363972665,-0.005255176332727807,-0.010020711804276348,-0.000636319446629924
P6,-0.04509918794410351,-0.045314666941069136,-0.050953622742695194,-0.038334260928757455
P7,0.2601729012217011,0.25972199762798914,0.24795864304781254,0.2717869692485245
P8,0.27898719295032876,0.27902685388363485,0.2735347607199984,0.2849332507870119
P9,0.05496264518104772,0.05494787248513098,0.046993661394538505,0.06207628883244966
P10,-0.043232150029151574,-0.04348935558123898,-0.051685042565314324,-0.03222102304908868
