eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.07949377224068178,0.07946620777069895,0.07751118341940486,0.08138751738797935
2,0.011290041031452657,0.01136171508386434,0.010033452752012192,0.012993456561186265
3,0.004408419175894627,0.00477465090446838,0.001316897504999086,0.010687317469219172
4,0.0015482804819577953,0.001709396838830473,0.0007443396941946857,0.003039171977203373
5,0.0012737201487607556,0.0010279486258525142,0.0004749911968144497,0.002061498822047628
6,0.0006575604772105411,0.0006225295445480141,0.00033749673458499094,0.0010729415290789436
7,0.0004902604935285213,0.00044819343769651087,0.000230454073998313,0.0006999253908679204
8,0.00046469563645957975,0.00031812846912873004,0.00012990613705832216,0.0005363845269970904
9,0.00038633395964913857,0.00019414523640038698,7.347480442744216e-05,0.0004153018442756628
10,0.00018416766354216303,0.00010107250486657389,4.138435192934938e-05,0.00019744275258973945
