param,w1,w1_mean,ci_low,ci_high
P1,0.9363771883922997,0.9363520261325378,0.9313901810212262,0.941400453912754
P2,0.26478988048612295,0.26463006382992593,0.24930779727246477,0.2789879428965891
P3,0.0015767100111780629,0.0015451609230796,-0.00042503937472884533,0.0032905730195740587
P4,-0.0017287704034769581,-0.0017496640450865132,-0.003859640602246503,0.0005069786924432568
P5,-0.006449645781478034,-0.006415708691024555,-0.008297724796806964,-0.004492263454316293
P6,-0.02900085443227173,-0.028906080406555727,-0.03161894521824044,-0.026569740975952306
P7,0.15975929169878925,0.15991125903780157,0.15519625790595104,0.16394735631182517
P8,0.16248104270561448,0.16247693596276308,0.15926907690100753,0.1653369897135743
P9,0.010645220689717707,0.010597465033256169,0.005282924561483789,0.015935493115627718
P10,-0.012629998189458001,-0.012530420756610533,-0.01846395328078877,-0.006897306105584201
