param,sensitivity,boot_mean,ci_low,ci_high
P1,0.25534704645667694,0.25531167075055455,0.251923905759404,0.25862067462072313
P2,0.7194088379737238,0.71951363527732,0.7147689561231602,0.7234303109349131
P3,0.0012428745055039294,0.0012531797979473546,0.0009124857560838557,0.0017910943315478968
P4,0.00041238202263823025,0.0004204157856300624,0.0002079658735461612,0.0007030002783380731
P5,0.0005646243031189324,0.0005622650805961125,0.00039276270250975973,0.0007611954450802155
P6,0.0009636996921196935,0.0009584028451593296,0.0006005268036901856,0.0014221604317459326
P7,0.006821200825887297,0.00676381554719081,0.005576204628692259,0.008845774224450558
P8,0.0056548613098951275,0.0056629725548255645,0.005131626356438891,0.0064112579516341014
P9,0.004511360677736293,0.004538657589782396,0.0039017805270082843,0.005447022160150591
P10,0.005073112232699681,0.00501498477099262,0.003964301776103022,0.00687552131398234
