eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.08286898102792455,0.08284891362615429,0.08098438814375124,0.08468949998339091
2,0.0038089050877479023,0.004301005592516503,0.0013285522120787805,0.009688066015292571
3,0.0016538639196776626,0.0017697668844835674,0.0009801525635974155,0.00328222873511603
4,0.0012667127457705095,0.0011617794595874219,0.0007050497330493931,0.001963657478041314
5,0.0009560419748360342,0.0008236956372620293,0.0004498166562359013,0.0012490557641120898
6,0.0005932168376935211,0.0005586531086205598,0.00027766676914554395,0.0008712331561696787
7,0.0005232317961893896,0.0003926892937688597,0.00017472533296646636,0.0006651194462143954
8,0.0003487884667901919,0.0002561446266182036,9.189426607767478e-05,0.00046115199751001017
9,0.0003018126861997367,0.00015048667994688192,4.948248333918142e-05,0.0003326412408259433
10,0.0001466400320735642,7.253557711055557e-05,2.8428470490016124e-05,0.00015674905859057052
