param,sensitivity,boot_mean,ci_low,ci_high
P1,0.055478943690510936,0.055737344345276746,0.04834461324015312,0.06335237727201869
P2,0.779131071901378,0.782544962658475,0.6943720328328288,0.8533711704937866
P3,0.009466578780273028,0.009559957967234854,0.002747801417967263,0.019739636666218204
P4,0.009654765559428062,0.00985201711658831,0.004227267486584465,0.016806938545316154
P5,0.009553289927170631,0.009388297537762954,0.006101999450083517,0.013124966834113912
P6,0.01551674620692092,0.015068112276232093,0.006380175383848674,0.025764939706613133
P7,0.04298837368754526,0.04106598911444164,0.015255291892270794,0.07924935923665971
P8,0.026567992802719605,0.026602074954905124,0.01840063105278809,0.0385082071483659
P9,0.022347358708867206,0.022530541167421078,0.01336793735126908,0.03398893993265057
P10,0.02929487873518691,0.02765070286166252,0.012128299850635342,0.05594735813740802
